word,category,meaning
pelacur&wanita&jadian,低俗色情,侮辱性地称呼女性为妓女或变性人，具有露骨性和贬低意味。
pelangan&emak,低俗色情,暗指母亲从事性交易的侮辱性表述
pelecehan&balonya&di&tempel&di&dalam&kulit,低俗色情,涉及侮辱性和露骨性描述，暗示不雅行为或身体部位的低俗内容
peler&sepong,低俗色情,粗俗的性器官称呼及性行为相关词汇
peler&tetek&palsu,低俗色情,露骨性词汇，分别指男性生殖器和假胸部。
pelorotin&celana,低俗色情,暗示脱掉裤子，具有露骨性暗示。
peluk&badan&selipin&tngan&kedalem&cd&ngaceng&gesekin&jari&tengah&bibir&memek&teken&klit,低俗色情,描述性行为和身体部位的露骨词组，涉及性暗示和淫秽内容。
pelumas&kondom,低俗色情,与性行为相关的物品，具有明显的低俗和性暗示内容。
pemaen&jav&grade&c,低俗色情,指日本成人影片演员，涉及色情内容。
pemakan&taik&ahok,低俗色情,侮辱性地形容某人吃粪便，带有极端低俗的侮辱意味。
pembagian&payudara&kiri,低俗色情,涉及身体部位的露骨性描述，具有低俗和不雅性质
pembalut&bekas&wanita,低俗色情,女性用过的卫生巾，作为侮辱性工具的低俗表达。
pemerkosan&anak&altar,低俗色情,涉及对未成年人的性侵行为
peminum&rendeman&kolor&oplos&kencing&onta,低俗色情,侮辱性地形容某人饮用不洁液体，带有极端低俗和侮辱意味。
penampilan&fulgar,低俗色情,暴露的外表，暗指不符合当地道德规范的穿着或行为
penasaran&kontol,低俗色情,对男性生殖器的露骨性暗示
penasaran&pengen&nyobain&bool,低俗色情,表达对性行为的好奇和尝试，具有露骨性暗示
penetrasi&dalam,低俗色情,描述性行为中的深入行为
pengantin&ngentot,低俗色情,描述新婚夫妇的性行为，带有露骨和不雅的性暗示。
pengecut&perek,低俗色情,侮辱性词汇，指懦弱或暗指性工作者
pengisinya&septik&tank,低俗色情,将人比作化粪池的内容物，具有侮辱性和低俗性质。
penikmat&pantat&bocah,低俗色情,暗指对未成年人的露骨性内容，具有严重低俗和不道德性质。
penikmat&selangkangan&pecun,低俗色情,指享受妓女身体部位的人，露骨性内容
penipu&bangsat,低俗色情,侮辱性词汇，意为骗子和混蛋。
penipu&tai,低俗色情,骗子&粪便，用于侮辱他人的粗俗词汇
penis,低俗色情,男性生殖器的露骨性描述。
penis&anda&kecil,低俗色情,描述男性性器官尺寸的露骨表达
penis&dengan&istri,低俗色情,涉及性器官和婚姻关系的露骨性描述
penis&empat&istri,低俗色情,涉及性器官和多妻制的敏感话题
penis&kecil,低俗色情,侮辱性地攻击男性生理特征。
penis&ncong,低俗色情,涉及生殖器官的露骨性内容，违背当地道德规范。
penis&prilaku&seks&menyimpang,低俗色情,涉及男性生殖器和被认为是异常的性行为的词组
penis&problem,低俗色情,涉及男性性器官的词汇，带有不雅和嘲笑的语境
penis&vagina&payudara,低俗色情,涉及人体隐私部位的露骨性词汇
penisku&remas&tetek&kamu,低俗色情,描述性器官和性行为的露骨词语
penjahat&kelamin&syariah,低俗色情,带有性暗示的侮辱性词语，意为'性犯罪者'，并带有对伊斯兰教法的讽刺。
penjilat&pantat,低俗色情,粗俗表达，意为舔屁股，用于侮辱他人
penjilat&sepong,低俗色情,侮辱性词汇，意指谄媚者和性行为相关词汇，用于贬低他人。
penjilat&tolol,低俗色情,侮辱性词汇组合，意为'愚蠢的拍马屁者'。
pentil&babi,低俗色情,侮辱性词汇，意为猪的乳头，用于侮辱他人。
pentil&itil,低俗色情,印尼语中对性器官的粗俗称呼
penyanyi&seronok,低俗色情,淫秽歌手，带有性暗示或不雅行为的歌手
penyet&sebelah,低俗色情,嘲笑某人乳房不对称，涉及侮辱性语言
penyuka&lobang&tokai,低俗色情,指代对不雅行为的侮辱性描述，含有低俗和淫秽内容。
pepek,低俗色情,指女性生殖器的俗称，属于淫秽内容。
pepek&busuknya,低俗色情,露骨性词汇，意为女性生殖器及其贬义描述。
pepek&mami&kontol&mu,低俗色情,露骨的性器官描述，含有淫秽和色情内容
pepek&tetek,低俗色情,指女性生殖器和乳房的低俗词汇
perawan&bispakbali,低俗色情,涉及处女和暗示性交易的词汇
perawan&di&surga,低俗色情,指天堂中的处女，涉及露骨性内容并被用作玩笑。
perawani&pakai&sepuasnya,低俗色情,暗示男性对女性的性行为，包含物化女性的意味。
perbuatan&tidak&senonoh,低俗色情,涉及露骨性内容或不道德行为的描述。
perek,低俗色情,贬低女性的词汇，通常指性工作者或具有性暗示的侮辱性称呼。
perek&crot,低俗色情,perek指代性工作者，crot是性行为的粗俗表达
perek&doyan&di&gagahin,低俗色情,侮辱性词汇'perek'意为性工作者，'doyan di gagahin'暗示对性行为的粗俗描述。
perek&imagine&liar,低俗色情,指代性工作者并描述其淫秽的想象内容
perek&kebo,低俗色情,perek是对女性的侮辱性称呼，带有性暗示；KEBO是侮辱性词汇，意指懒惰或愚蠢。
perek&memeknya,低俗色情,侮辱性地指代女性以及女性生殖器的词汇
perempuan&budak&seks,低俗色情,指女性被当作性奴隶的露骨性描述
perempuan&yang&telah&dioperasi&plastik,低俗色情,指代经过整形手术的女性，可能暗示对女性外貌的物化或不尊重。
perez&tetek,低俗色情,低俗性暗示，涉及性器官的描述
perkara&jijik,低俗色情,指令人厌恶或不道德的事情，可能暗示不雅内容。
perkosa&cewek&di&jalan,低俗色情,提到在街上强奸女性的情节，属于露骨性内容。
perkosa&jilbob,低俗色情,涉及强奸和对穿戴头巾女性的侮辱，带有性暴力和淫秽含义。
persetubuhan&kemaluan&syahwat,低俗色情,描述性行为、生殖器官及性欲的词汇
pesan&langsung,低俗色情,暗示直接下单性交易的行为。
pesta&muncret,低俗色情,暗指性行为或相关活动的粗俗表达。
pesta&seks&di&surga,低俗色情,指在天堂中进行性派对的露骨描述，违背宗教和道德规范。
pesta&sengama,低俗色情,暗示群体性行为的词汇。
pheler,低俗色情,粗俗词汇，可能指男性生殖器的侮辱性称呼。
phoneseks,低俗色情,指通过电话进行的色情或性相关互动
phonesex,低俗色情,电话性行为，涉及色情服务。
phonesex&chatsex,低俗色情,电话性行为或聊天性行为相关内容
phonesex&pesan&langsung,低俗色情,暗示电话性行为的词汇，带有露骨性内容
phosex&sengama&anal&phone&seks,低俗色情,涉及电话性服务、性行为以及露骨性内容的词汇
phudi,低俗色情,一种粗俗的词语，用于指代女性生殖器，具有淫秽性质。
picek&a&matamu,低俗色情,侮辱性短语，意为‘瞎了你的眼’，带有冒犯性和低俗含义。
pichwada&khulwayege,低俗色情,威胁露出隐私部位，具有露骨性内容
pijat&vitalitas,低俗色情,活力按摩，可能暗示提供性服务或与色情相关的内容
pijatsensual&gigolo,低俗色情,暗示性服务或性交易的词汇
pijet&plus&plus,低俗色情,暗指提供性服务的按摩服务
pikiran&kotor&dan&jorok,低俗色情,指代低俗、肮脏的思想
pikiran&mesummm,低俗色情,意指淫秽或低俗的思想。
pilir&puting,低俗色情,触碰乳头，带有性暗示的行为描述
pindah&ke&silit,低俗色情,粗俗表达，意为'移到肛门'，具有低俗和冒犯性。
pingping&mulus,低俗色情,形容女性身体部位光滑的低俗表达
pingul&pantat,低俗色情,提到臀部和相关身体部位，具有露骨性内容
pingulnya&dia&paha&nya,低俗色情,对女性臀部和大腿的露骨描述
pink&titit,低俗色情,指代男性生殖器的低俗描述，带有色情暗示。
pinter&nyepong,低俗色情,擅长进行口交的含义，属于露骨性内容
pisang&diremas&dikocok&dihisap,低俗色情,隐喻性器官的词语及其相关性行为描述，具有露骨性内容。
pisang&letoy,低俗色情,隐晦地指代男性生殖器的低俗性暗示
pke&silit,低俗色情,使用粗俗词汇'SILIT'，意为肛门，具有侮辱性和低俗性质。
pler&kelamin,低俗色情,性器官的低俗表达
pmer&payudara,低俗色情,炫耀胸部，涉及露骨性内容
pntat&gedong&sekali,低俗色情,描述臀部非常大的露骨性词组
pohon&palm&botol,低俗色情,隐喻男性生殖器的低俗表达
poligami&istri&surga,低俗色情,涉及多配偶制和性暗示的内容，违背当地道德规范。
poligami&pedofil,低俗色情,将多配偶制与恋童癖联系在一起，带有侮辱性和性暗示。
political&chutiyapa,低俗色情,粗俗词汇，带有侮辱性和低俗含义
poop&in&my&pants,低俗色情,涉及排泄物和不雅行为的词组，具有低俗性质。
porn,低俗色情,指代色情内容
porn&acc,低俗色情,指色情账户或与色情相关的内容
porn&bigtits,低俗色情,色情&大胸，指涉及色情内容和身体特征的描述。
porno,低俗色情,色情内容的意思
porno&bokep,低俗色情,指色情内容或淫秽视频。
porno&bokep&memek&kontol,低俗色情,涉及色情内容的词汇，包括淫秽视频、性器官等相关表述
porno&bokepbarat&bokepjepang,低俗色情,涉及色情内容的词汇，指代西方、日本等地的色情影片。
porno&bokepindo,低俗色情,与色情内容相关的词汇，指代色情影片或内容。
porno&bokepsemi&bokepindo,低俗色情,与色情内容相关的词汇
porno&bugil,低俗色情,与色情和裸体相关的词汇
porno&istri&muda,低俗色情,涉及年轻妻子与色情内容的词组
porno&lokal&khontol,低俗色情,提及本地色情内容和男性生殖器的粗俗称呼，属于淫秽内容。
porno&memek&hot&seks&kontol,低俗色情,涉及色情内容的词汇，包括对性器官的露骨描述和性行为的暗示。
porno&memekbasah&memekmulus,低俗色情,与色情内容相关的词汇
porno&mesum,低俗色情,与色情内容相关的词汇，指代淫秽或不雅内容。
porno&ngewe,低俗色情,指色情内容和性交行为
porno&sama&wanita&lokal&miskin,低俗色情,与贫穷的本地女性拍摄色情内容
porno&sange,低俗色情,色情内容和性兴奋的表达
porno&sange&ngewe,低俗色情,涉及色情内容的词汇，表达性欲或性行为的描述。
porno&sange&ngewe&sengama,低俗色情,与色情内容相关的词汇，暗示性欲或性行为
porno&sengama,低俗色情,与色情和性交相关的词汇
porno&tantegirang,低俗色情,与色情内容和年长女性相关的低俗词汇
porno&vcswhatsap,低俗色情,涉及色情内容和虚拟性爱服务的词汇。
porno&videobokep,低俗色情,涉及色情视频的词组
pornoaksi&pornografi,低俗色情,指淫秽行为和色情内容
pornografi&baladacintarizieq,低俗色情,与色情内容相关的词汇，指控某人涉嫌色情网站内容。
posisi&seks,低俗色情,性姿势的描述，涉及色情内容
potato&bitch,低俗色情,侮辱性词汇，用于贬低他人外貌或人格
potong&titit,低俗色情,指代男性性器官的低俗词汇及相关行为
potongan&burung,低俗色情,指男性生殖器官的切除部分，以不雅方式讨论
preeti&chud&jaayegi,低俗色情,带有性暗示的侮辱性语言。
presiden&jancuk,低俗色情,侮辱性词汇，'Jancuk' 是爪哇语中的粗俗词汇，带有冒犯性。
prestasi&nol&besar&cuma&bisa&ngomong&tai,低俗色情,粗俗表达，含有侮辱性和淫秽内容。
profil&kontol,低俗色情,涉及性器官的露骨词汇，用于不雅表达。
prostitute,低俗色情,侮辱性词汇，意为妓女，用于贬低或侮辱他人。
psk,低俗色情,性工作者的缩写，带有低俗和贬义的含义。
psk&daring,低俗色情,指代从事线上性工作者的词汇，带有侮辱性含义。
psk&kalijodo,低俗色情,指Kalijodo地区的妓女，带有色情和侮辱意味。
psk&lepas&kerudungmu,低俗色情,PSK指性工作者，lepas kerudungmu意为脱掉你的头巾，具有冒犯性和低俗含义。
psk&pasang&tarif&ditiduri,低俗色情,性工作者设置价格供人发生性行为
psk&性感&性交易,低俗色情,描述从事性交易的人员及相关行为，涉及色情内容。
puas&tekan,低俗色情,隐晦表达性行为满足的词组。
puasa&ngewe,低俗色情,指在禁食期间进行性行为，违背宗教禁忌和道德规范。
pucuk&kntl,低俗色情,粗俗词语，可能指代男性生殖器，具有淫秽性质。
puluhan&perek,低俗色情,指大量的性工作者，涉及低俗和性交易内容。
punk&ass,低俗色情,粗俗的侮辱性词汇，用于贬低他人。
punya&abang&masukin&aja,低俗色情,暗示性行为的低俗表达
punya&susu&palsu,低俗色情,有假胸，用于侮辱女性身体
punya&titit,低俗色情,指代男性生殖器的粗俗表达
punyanya&laki,低俗色情,暗指男性生殖器，属于露骨性描述。
puss&bag,低俗色情,粗俗词汇，带有侮辱性和性暗示的含义。
pussy,低俗色情,粗俗地指代女性生殖器，具有淫秽性质。
pussy&ass,低俗色情,低俗的性器官和侮辱性词汇组合，用于侮辱他人。
put&your&money&up&pussy,低俗色情,使用粗俗词汇'pussy'，具有侮辱性和性暗示的含义。
puta,低俗色情,西班牙语中侮辱性词汇，意为妓女或荡妇，具有低俗和冒犯性。
puta&barata,低俗色情,侮辱性词汇，意为廉价的妓女，具有性羞辱性质。
puta&basura&humana,低俗色情,侮辱性词汇，意为‘妓女’、‘人类垃圾’
puta&gorda,低俗色情,西班牙语中侮辱性词汇，意为‘胖妓女’，具有低俗和侮辱性质。
puta&merda,低俗色情,粗俗的侮辱性词汇，意为‘妓女’和‘粪便’的组合，用于表达强烈的不满或辱骂。
puta&merdaaah,低俗色情,粗俗的侮辱性词汇，具有低俗和冒犯性含义。
puta&putinha,低俗色情,侮辱性词汇，意为‘妓女’或‘小妓女’，具有强烈的性暗示和冒犯性。
puta&sacanagem,低俗色情,侮辱性词汇，通常用于表达淫秽或低俗的内容。
puting&di&pelintir,低俗色情,乳头&被扭动，具有性暗示的描述。
puting&di&pilin,低俗色情,涉及对女性身体部位的性化行为
puting&hitam,低俗色情,指代女性身体部位的露骨性描述。
puting&susu&cewek&di&tetek,低俗色情,涉及女性胸部的低俗性描述
putinha&da&bunda&grande,低俗色情,带有性暗示的侮辱性词汇，意为‘大屁股的小荡妇’
r**di,低俗色情,侮辱性词汇，意为妓女
raand&battar,低俗色情,侮辱性词汇，用于贬低女性，含有低俗和性暗示的含义。
