tweet	label
Barri hin darbu seetee barri hin darba kan jedhe sun eenyuu? Kunis hin darba! Dhumarratti Injifannoon kan warra hojjiitti jiruuf falmachaa jiruu dha! Qaawwa baballisuun hafee diina isa dhugaa irratti haa xiyyeeffannu! #WBO_Haleeli	Hate
Jabbiloota ABINtu olii gadi si ergata maal dhamaata . Mootii ta'u malee jettee biyyattii daaraa goote . Gowwaa! Mee hidhamtoota hiite hiiki gootummaa kee argina . Wallaalaa namaa! URL	Abuse
kanarratti Araara buusuuf shororkeessummaan Garee kana irraa akka ka'u gaafateera.	Normal
Barana #Dawit meeqa dhageenya? Dhagaan dhooftee 'Diisqaa' harkaa fudhattee wayyoo kofla dhumne URL	Normal
@USER Yaa Lammii koo maal siif haa ta'u sagalee haa taanuu yaa Ummata oromoo yaa Ummata kenyaa Kan biyya adda addaa jirtan Sagalee haatanu Wayyoo Lammii koo ijoolee Biyya Koo #sher #Follow #godhaa walbiraan gayaa hadaraa URL	Normal
Gareen Shororkeessaa ABUT Garee Kallattii Sadiin Hiriirsee Guutuumma Guutuutti Barbadaa’era URL	Hate
INJIFANOO WBO lixaa fi Zoonii kibba oduu guyyaa hara’a Afaan Oromoo URL	Hate
@USER Dialect Iluu baay’ee salphaadha:Jimmaa fi Wallagga waliin 98 wal fakkaata garuu qixa kanatti naaf hin galle gaafadheen sitti deebi’a	Normal
#WBO #OLA WBO'n Zooni Kibbaa Cibraa Soddom Booroo Fulbaana 4/2021 Kaleessa Galgala halkan keesa Naanno Sa'aati 01:30tti Godina Gujii Bahaa Aanaa Gumii Eeldallo Magaala Aanichaatti Tarkaanfi Kaambi diina irratti fudhateen diina 12 Lafatti dabaluun 8 ammoo madoon adabeeraa!	Hate
@USER Abbaa oduu . Oduun kee akkam xiraaya	Abuse
Gidiraa #Hacaaluu Gumaa Gootaa Shirrii Hin Awwaalu Jenerala . Artistii #Hacaaluu Gumaa Goota Shirrii Hin AwwaluuBiyyaa Hin Gabbanee Foon Hayyuus Nyaatu . Maraatun Karaa Haleeyya Katuus . Dhukkuba Siyaasaa Daawaa Yaala Qooda Qilinxoo Qaallittii Laala!!#Keekiyyaa_Badhaadhaa URL	Hate
Firaafi diinaafiis dhaamsi kuni diina oromoofii oromiyaa hundaaf dhaamsa . URL via @USER	Hate
@USER Dhiisi mee kan keenya kun adda . Amaara 5 daree tokko keessa teessee Oromoo 35 mooti jedhan . Sanuu amaariffan malee nu barsiisuu dide jedhanii hiyyu . College dhuunfaa qarshii isaaniitiin baratan keessatti ijoolle 5niin barataan 35 mo'amuun salphina.	Hate
@USER Siif hingalle malee gantuu akka kee balaaleffatam Duudaa wa’ii	Abuse
@USER Saree duttu hundaaf deebiftee hindandeeysu tufadhu bira tari	Abuse
#TadesseBiru Baga lubbuun jiraattee kana hin argiin . URL	Normal
Biyya lammiin ishee baayyeen nyaata ga'aa argatee nyaatee hin bulle keessatti doolaaraan meeshaa lolaa biyya alaatii bitee biyya wal lolu kibraachin jetti kaadireen . Maal garee abaaramtuun akkasii? Seexanni nama fakkaatee Itiyoophiyaa geggeessaa waan jiru natti fakkaate.Ajaa'iba!	Hate
Jaal Gurmeessaa LammiiGooti kun hayyuu jabaa fi Dandeettii fi barnootaan nama jabaadha . Utuu garaaf jiraachuu barbaade nama Akka biyyattiitti aangoo barbaadeerra galuu danda'u ture . Inni garuu Cunqursaa sabasaarra gahu ilaaluu dadhabnaan daa'immansaa fi haadha warraasaa dhiisee	Normal
Arraas #Afaan_Oromoo Afaan miidiyaa hawaasaa hin taane . Akka ummataati Aangoo siyaasaa arganne yoo sirritti dhimma itti bahuu baanne booddeen sheenaadha taati . Beekaa hayyuu fi wallaalaan hundinuu yoo siyaasuma qofa jala kan fiignu tahe dhiiroo hojiilee manaa bayyee q	Normal
#Ammee Guyyaa Arraa #WBO_Zoonii_Baha Maqaa Operationii #Jarraa_Abbaa_Gadaatin Hojii Bonsaa #Gunbii_Bordoddee fi #Mi'essottii Eegalee Jabessee Kutaalee #HARARGEE Mara Keessattii Jabessee ittii fuufuuf jira.abdiin eggadhaa . URL	Normal
Gocha Sukkanneessaa Gumuuz Badhaasa Nama Dansaa Itoophiyaafi Suudaan Cundhuurri Ajajaan KG Buuse - URL URL	Hate
Oromoon gadi bayee kadhachuu hin beeku beelaan manati dhumaa jira . Arsii lixaa Siraaro’o Haga Addaabba’t namni akka gadi ciiseti hafa’ara.OMN: Sagantaa Deeggarsa wolitti qabuu Lammillee Hoongeen miidhamanii URL via @USER	Normal
@USER Sagaraa habasha keessa teessee Namaan tortoraa jettaa?	Abuse
Gamtaan qorachuun gamtaan hojjachuun #badhaadhina biyya keenyaaf murteessaadha.Kaaanfuu haa qindoomnu!	Normal
Gocha Sukkanneessaa Gumuuz Badhaasa Nama Dansaa Itoophiyaafi Suudaan . URL via @USER	Normal
Ana biraa Dr . Abiy carraa tokko qofa qaba . egaa RIB ebbifamee ba'ee rakkon seera kabachisuu tokko dhaga'uu hin qabnu! ITIYOOPIYAAN gamaa gamanattii nagaa ta'uu qabdi . Kun yoo hin tane rakkoo bulchinsati waan ta'eef ni morminan	Normal
Ummata Tajaajiluun Kabaja!!!!! Guyyaan kun guyyaa tajaajilaati! Baga Guyyaa Tajaajilaa Geessan! Sagantaa Kunuunsa biqiltuu URL	Normal
Gujii baha aana gooroo doolatti Cibraan odaa Adoola diina dhukkeessa jiraa	Hate
Mootummaa abbaa hirree aangoo isaa eeggatuuf qofa_Diinagdeefi lubbuu namoota hedduu barbadeesse Abiy Ahmed.	Hate
Raayyaan Ittisaa Humni Addaa fi milishaan Naannoo Afaar tarkaanfii qindoomina qabu fudhataniin Aanaa Uwwaa guutummaan guutuutti garee shororkeessaa ABUT irraa bilisoomsuu ibsameera.#Ethiopia #EthiopianDay #ETH URL	Hate
Miixuu dhumaa kanatti hundi hirmaachuun waan dirqamaati jedheen amana . Namuu waan danda'uun qooda fudhachuudha . Bu'aan tahuuf jirus ifaadha . Yoo irra aanneef bilisummaa yoo nurra aananiif goolama dhuma hin qabneedha . Isa wayyu filannee barii ifaa arguun immoo filannoo hin qabu.	Normal
Baay'ee sirraa baredaa gotootaa kenyaa jabadhaa waqaayoo issin waaliin haa ta'uu . URL	Normal
Gurbattii galtuu kana Haacaaluutu biyya faranjii fidee lubbuu itti horee . Erga waa qabattee biyyatti deebitee diina Oromoo taate . Anillee gurbaa kana waa hedduu gargaareera yeroo isaan Haacaaluu waliin naannoo DC turan . Qaaraan harkaan dhaaban ija nama gubdi jedhan . URL	Abuse
Maluma bilxiginnaa dili soba kani irra gadi dhisani	Hate
@USER #OPDO diina Oromo . Du’a #HaacaaluuHundeessaa akka du’a saree reeffa isaa ariitee Finfinne baaftee du’a Nafxanyaa akka mootiitti kabajje . Garaan Oromo gubate isin haagubu rabbi isin hasalphisu.	Hate
#Tplf dheebuu Aangoof jecha duguuggaa sanyii Sabaa fi Sablammoota Itoophiyaa irratti woggoota 27f Raawwachaa turte ammaas bifa #RipheeLolaan raawwachaa jirti.#stopSupportingTplfTerroristGroup#HandsoffEthiopia#AttrocitiesbyTPLF#TPLFisGenociderNotVictim !	Hate
Sirnaa Hacee ajessee bakkaa boqatuu dhoorke . Motummaan kun motumaa enyuu akka ta'ee yoo singaale yoomu siin gaalu . URL	Hate
OMN: Abbaa Haqaa Dokmeentarii Seenaa Jawaar Mohammed irratti xiyyeefate URL via @USER	Normal
Harreen yoo si dhiitte atis deebitee yoo harree dhiitte siif harree gidduu garaa-garummaan jiru miila lamaan deemuu kee qofa !Dhiituun amala harreetiDhiisuun amala namaati . Jedhe Galataa 'n	Normal
#NewProfilePic yadoon mitti Yadaaniti rakkoo furuuGarbumaa umamaa mittiUmamanee garbofamneeKanf furtuun falamachuu qofaa URL	Normal
Qabsoo keenya waan dandeenyuun yeroo fi bakka osoo hin filatiin yaadan diinagdee fi humnaan illee gargaaruun mirgaa osoo hin taane dirqama Oromoof Oromummaati . URL	Normal
"Abbaa Booraa Moti fi Tedi ""Visit Oromia"" jechaa baataani akka "" Guzo Adwa"" . Isaan hin milka'iin haaffataan . Amma immo Iluu jeetuu ittiin nuu qoduuf . Amma Oromoon kan irraa jiruu dinaa allaa dha . Kan keessaniti ni deebinaa.@USER URL"	Hate
Amma laphee cabsiteeAchiin immo sammuu buruqsitee.Abbaa Yaabal'oo hoteelii gudiffatee . URL	Hate
Baga Booqaa Birraa Bara 2014 tiin siniin gahe URL	Normal
Mootiin wal-qixxummaa hin hojjanne hundi isaafii hattuu waluma qixa . Aalimni beekaan sodaa Rabbii hin qabnee fii yeyyiin waluma qixa . Namni waan Rabbi hin tahiniif if xeqqeeysuu (if gadi qabuu) fii Sareen waluma qixa .	Abuse
@USER gantuuu ilmaa ardaaf abbaa qabnee galtuuosso leencaa qillinxoo kette san baafte wajiin dhaabbate sirra deema	Abuse
Yeroon kun yeroo murteessaadha yeroo hiree keenna ofii keennaa murteeffannu malee yeroo hiree keenna woyyaneen akka nuuf murteessu carraa kenninuufii mit kanaafuu waan qabnu hundaan RIB keenna cinaa dhaabbachuun filanoo mit dirqama! Sagalee keenna addunyatti dhageessisuu qabna	Hate
#Nutii Biyyaa fi uummata Keenyaaf madoofnuus Qaamni keenya Hirdhatuus Gammachuu Guddaatu Nutti Dhagahama!! Sababiin isaas:-nutii madoofn Nuti Duune uummanni keenya miliyoonaan lakkaawwamuu Diina irraa Eegnee Jirra!!! URL	Normal
Abbichuun ummata Sudaanis ta'ee ummata Misir miidhuuf karoora hin qabu karoorri tokkichi jiru Ummata Itoophiyaa hiyyummaa fi dukkana keessaEa baasuu dha . #GRD2ndFillDone #AbiyAhmedHasDoneIt @USER @USER	Normal
Diinni Oromoo yoo WBOn hoggana jijjiruu dhabee kama dura san filatu jaarsoliin angoo gadi dhiisu dide jedhani gaafa WBOn dhaloota qubee ufkeessaa filatu wolfonqolchan jedhanii irrati dalagan . OPDO-PPn diina gola diinaat gantuuf galtu’u . Ummanni isinti beekkate boolla lixaa.	Hate
Bara kanatti warra harkaa hin qabneef walakaa Kan barataniif waraqaa kan hojjetaniif barakaa kan wal dhara'aniif wal argaa . URL	Normal
@USER Oromoo ajjeessa nama irratti guba qabeenna saama biyyaa irraa ari'aa diina soddawan kee jala deemtee holaa kennite shelachuun diqqeena kee mudhisa	Abuse
Baga Bacaqii Gannaa Baatanii booqa birraatti ceetan!!! Barri Bara Badhaadhinaa kan Nagaa fi kan Gammachuu isiniif haa ta'uu!!! URL	Normal
@USER Baga waluumaan geenyee dr bara hojjii garii jabaadhuu	Normal
@USER Oromon bakka jirumara aisin wajin jira heddun kenna aisiniti makamu qophera jirra . Akka gadhe qe-ae kessati ppn kolafamani du'a saree du-au manna goota tayani akka lenchati sapha aufif seena hojjatani wareegamun aulfinna.	Hate
ODUU Hatattama WBO Magalaa shaambuu qabate Salaleti namoni nagya 300 ol buqafaman: URL	Hate
Irreechi ayyaana ummataa kan walabummaan ummanni bahee uumaasaa itti galateeffatu malee walga’ii dabballeen baajiin itti wal afeertu akka hin taane hubachuutu barbaachisa jedhan . Ummanni qaama kamiifuu gurra osoo hin ergisin walabummaan bahee akka kabajatuufis waamicha dhihe URL	Normal
@USER Bareeda hojjattan . Kan taane ni kufa . Inni ta'u ni dhufa Abdii keessanii fi kan Waaqa gadaa shananii Itti afuufaa	Normal
Jaarsoni tun Galaasaa Dimaa Leencoo faati shamaanii ajaayaani jiru baga shamafi ajaayaani kun hundi ABWO keessa baye sila nu balleesani . Kufaa bada kuftoota.Gingilchaa 80ffaa kutaa 2ffaa Eenyuutu itti gaafatama? URL via @USER	Hate
Jelleewwaan Koo Oromumaaf gatii kanfalaa jirtaa qalliiwwaan qalitii fi kachaale akkasumaas gootawwaan Koo badaaf gammoojjii keessaa jirtan Baga bara 2014 tin isiin gahee.	Normal
Gadoo-DhiifamaanLola-AraaraanJibba-Jaalalaan bira darbinee gara bara 2014 ifaan hojii jalqabneerra!Sambata #Fulbaana 01/01/2014Baga geessan!!! URL	Normal
Jawaar koo baqqalaa koo hamzaa fi daawud ibsaa hundi keessan baga bara haara geessan kan milkoftan isiniif haa ta'u URL	Normal
@USER Galatoomi! Baga waggaa haaraatin sin gahe yaa nama ofii . Nu waliin yoof taanne tabbi ulfaatu tokkooyu hin jiraatu.	Normal
#TDF tegaru baga nagaan bara haaraa warra #habeshaa geessan URL	Normal
Baga ayyaana bara 2014n isin gahe nu gahe.Barri bara milkii kan dagaaginaa kan guddinaa jaalalaa tokkummaa fi gammachuu hunda keenyaaf haa ta'u!! Nama waa hubatuuf bara haaraa arguun waan guddaadha . kan hin hubanneef immoo jaarraayyuu osoo argee homaa itti fakkaatu.	Normal
@USER Yeroo ammaa kana Addunyaan Qormaata Addunyaa irraa xumuruun Samii irratti hojii eegaltee Osoi jirtuu Galtuufii ergamtuun Geetaachoo Raddaa kan akka #GaliAbabor immoo Garaabaa Jimaatiin guutamtee Akka Saree Maraatuu Nama Ciniinaa oolti.	Abuse
Namni du'aa ka'uu isa duraa kana keessaa qooda qabu attam gammada! Attamis Waaqayyoof kan qulqullaa'ee dha! Duunni lammaffaan warra akkasii irratti humna hin qabu isaanoo luboota Waaqayyoo luboota Kristosis ta'anii isaa wajjin waggaa kuma tokkoof mo'uuf jiru . Mul’ata . 20:6	Normal
OBN bara haara 2014 badhaasa kenneera . 1.Husseen Bunee 2.Baaroo Tumsaa 3.Jaarraa Abbaa Gadaa 4.Jaatanii Alii 5.Xuulaa Duubee (Gujii) (qabsaa'a) URL Ibraahim Haaji Alii 7 . Gaz . Gaariyaa Tulluu 8.Taabor Waamii (barreessaa) 9.Muhammad Al arusii(Dubbi himaa/dip	Normal
Yosan Getahun - 3Obsa - New Ethiopian Oromo Music 2021(Official VideoFardi qofaa hin kaatuMaaf qofaa kaate?Dide garbuu nyaachuLuugama nyaateURL via @USER	Normal
Dhiroo Garraan murachuu hin beeknee diina abbaatii . Dhaabatnii mana kessaan yoo guban hin elalinna OLA ti galla!! Lama dhaabuun balbala boorro dhaabuu dhaa!!!! URL	Hate
Kitchen orma kheysa dalaga nutufutan jechaa oolu maal jechu.	Hate
Barri 2014 bara seenaan keenya itti jijjiramudha . Kanaaf jabaadha kadhadhaa . Yeroo ol kaafamu uummata itiyophiyaati . Ameen	Normal
@USER Kanaaf warra WBO jettu tana oromoon lagate . Diina maqaa oromotin nagadu . Hojiin isii guddaan saba addaan qooduu jabaa oromoo ajeesuu iccitii oromoo ormaaf kennudha . Diinni oromoo guddaan warra WBO jettu tana . Ergamtoota Abiy Ahmed . Cancer nuti taatan	Hate
Ka'i qeerroo fi qarree kaasidhiiga wareegamtoota yaadachiisiFincili diina kee gogombisiergamtoota funaani URL	Hate
Essatti beeki gadheen bakka dhiirri ooltuu akka diina ajjeeftee foon allaattii soortuu	Abuse
Nageessoof Barri kuni Waan tolee hin fakkaatu Shira Isaa fi Opodiyoo URL via @USER	Abuse
Mararaa guddinaa ummata maalif arrabsa takka lafa duwwaa jedha takkammo jaldeessa malee namni irra jiruu jedha jimmaa fi iluu jechuun biyya hayyotaa akka tahe hinbeekuu	Abuse
OPDOn hammeenyuma kaleessaa saniin itti fufuun har'a ammoo warra Nafxanyaa Amaaraatif ergamtee Oromoo fixaa jirti! OPDOn ergamuuf umamte . OPDOn diina ummata Oromooti malee yeroo kamuu fira Oromoo ta'u hin dandessu.OPDOn ergamtuu diinati! URL	Hate
Obsi daangaa hin qabne garbummaa horti.Qonnaan taa'anii ilaalan aramaan liqimfamti.Abbaan abbaa kootii harmeen harmee kootii ilkeen saba kootii qajeelaa arjaaf obsaa dha.Garuu gowwaa miti.Siin maaltu si jiitesse?Ibidda haxxee sobduuf maaltu qoraan si godhe? #WBO #ABO #OLA #OLF	Hate
Haccaalu hundeessaa boonsa Yoomuu sin dagannu ati oromoof qaalidha ati yoomuu goota seenaan sin dagatu Ati Oromoof qaalidha hacce koo Biyyeen sitti haasalphattu Seenaa oromoo fii jagnummaa oromoo akkasumas diina oromoo ifaa ifatti himtee wareegamte Atuu nuuf Galatoomi URL	Normal
Ajjechaa Qubatoota irraatti XiyyeeffateKun Ajjechaa Lagaa Godiinan fi Gandaan Oromoo addan qoduuf Godiina Iluu Abbaa Boor Aanaa Cawwaqaa tii ABO Shaneen rawwate dha.Nama 26 Maddii Komishiniin Mootummaa Godiina Iluu Abbaa Boor URL	Hate
Ummata Itoophiyaa hundaaf.Baga bara haaraa isiniin gahe.Ayyaana gaarii.	Normal
@USER Akkuma Abbaa keesan Goobanaa Naftenyaa gamachiisuf jecha qe'ee oromoo naga dhoorgitan . Waaqni hiiyyeessa nagaa isin haa dhoogatu ilma argataanii isiinii hin gudatin waaqa fi nama biratis jibamaa . Imimmaan haadha oromoo qoree tahee isin haa waraanu . saree gurraacha dhalchaa.	Hate
@USER Gantoota OPDO/PP ummata keenna woggaa meeqaa ol silmii itti taatanii dinaatti gurguratani . Salphadha! Akuma Gobana Daacee seenaa Oromoo keessati abaarama . Nafxanyaa jala akka saree figuu malee homaa hin beettan!	Hate
#mana gubataa bule citaa hin Argan hiika sanyii gabanna daccee mana saree Teepha hin Argan URL	Abuse
Yoo baayyee wallaalaa taate osomaa baayyeen si gorsu baayyeenis si jibbuu ati waan irraa si gorsan fi ittiin si jibban itti fuftee hojjaatta.	Normal
@USER WABO jabeessi diina balleessi Oromiyaa bilisoomsi kanuma dubbiin	Hate
@USER Afaan isaanitu akkas jechutii baree ta’e waansan waalale malee jechii kunii bayyee na arsa warrii hiidhaman warii kaniimo sangaa abbaa isanii hatanii hiidhamanii	Hate
#OBN - Jiruufi jireenyi falaasamni duudhaafi safuun qaroominniifi guddinni Oromoo marti maddisaa ammoo Sirna Gadaati . Kanaaf falaasamaafi icciitii jireenyaa Ummata Oromoo beekuun dura waa’ee Gadaa sirriitti beekuufi hubachuun baay’ee barbaachisaadha . URL	Normal
Tokko taanee dhaabachuun diinaa keenyaaf dhukkuba sammuuti . URL	Hate
TPLF Qabsoo Oromoof firoomuu dandeessi?TPLF jechuun tisiisa . Tisiisa keessaayyuu tisiisa dulloomte . Tisiisni bakka xuraawaa malee bakka qulqullaawaa hin jaallatu . Tisiisni dhukkuba malee damma mi'aawaa hin oomishtu . Uumama ishees miti . URL	Hate
Nama gargaaruuf nama ta'anii dhalachuun qofti gahaadha . godinoota oromiyaa keessa ijoolleen haadhaafi abbaa hin qabnee fi akkasumas harka qalleeyyii hedduutu jira isaaniif gaachanni numa jedheen yaada kanaafuu waamichi koo akka na deeggartaniif horaa bulaa URL	Normal
Activistoon keenna nama bobaa diina jala akka abdiqa’a bayan duula ololaa irrat hin ofiina . Nafxanyaan adha nama jabaa dhabdeerti	Hate
wayyaaneef jettanii dibbee maqaa Oromootiin tumisiitan sirrii hin jirtanii deebi'aa kun salphina ilaaladha . Kun Safuudha Oromoo biratti!!!!! URL	Hate
uummanni keenya gaafa guyyaa ayyaana irreechaa bara 2014 aadaa keenya karaa guutuu fi tasgabbi qabuun irreeffatamu qaba	Normal
Dubaay Gargaarsa namoomaa Sudaaniifi Itoophiyaaf ergite.Dubaayi Xayyaara lama gargaarsa namoomaa fe'an lammiilee Suudaaniifi Itoophiyaa kanneen Rakkoo fayyaa lolaafi baqataniif ergite.	Normal
Akka yaada kootti miidiyaa Xuratonyoota ABO affeerus ta'ee kanniin affeeramuun ijaarsa Xoopiyaa lallaban taajjabbin ilaaleera . Faallaa kanaa ammoo Isaan midiyaa woyyaaneen affeeraminii diigumsa Xooppiyaa lallabanis taajjabeera . Atihoo ? URL	Hate
Namoota Oromummaa fi amantiin wal jalaa hin dhoofne abbaa haqaa kanaan wal baraa . Uztaaz Raayyaa Abbaa Maccaa Galatoomaa jechuun fedha . URL	Normal
Akkuma Xalayaa Adii gara Whitehouse ergineEthiopian tuqamnaan Xalayaa diimtuus niergina.Dhaloota biyya ofiitiin hin qoosne qabna.Itiyoopiyaanonni durdur irraa kaaseeeenyummaa ofiitiin qoosanii hin beekan . URL	Normal
@USER Baga waalumanu genye gafa irreecha Sura siduka kayyuu qaba waani tayef adarake @USER cara tokkoo naf ladhu!!!	Normal
@USER Yaa sabboontuu koo intala abbaa GadaaRabbi sirraa haa qabu ija warra budaa	Abuse
miidhee diina isaa gabbisuun lammii isaa naaffisuuf hojjatu orma qofa osoo hin ta'iin diinaadha . Kanaafi Oromoon har'as irradeebiin yeroo sadaffaaf farda nuuf ta'ii kooraa sitti fee'annee siiyaabbanna jedhaniifi warra diina ummata keenya ta'ee diina keenyaan	Hate
@USER Yoo ummata nii qabsoofnaaf jettan sanii yaaddaan woraanaa dhaaba! Ummata Tigraay beelaaheef dheebootee rakkoo irraa baasaa.Harka namattii akeekuun furmaata hin tahu.Yeroon jijjiiramee jira.Malaaf karooraa bara dargii ittiin kufiftan saniin hin yaaliina.	Normal
"#EBC tokkoo Duulaa #Twitter waama jira.""Poostaa Adii Gara Mana Adii tti"" Jecha jira Maal Baasuuf Dhama Raasuu "" Jedha Oromoonii URL"	Hate
Godina Harargee Bahaatti Waraqaa 36 000 ol White Housef Erguuf Duulli poostaa Adii Masara Adiif Jedhu har'a Jalqabee jira . URL	Normal
Godina Harargee Bahaatti Waraqaa 36 000 ol White Housef Erguuf Duulli poostaa Adii Masara Adiif Jedhu har'a Jalqabee jira . JarmiyaaleenDargaggoota Harargee Bahaa 'White Letter For White House' mata duree jedhuun guyyaa har'aa barreessaa jalqabaniruu . URL	Normal
Waa'ee abbooti garaa kana yeroo biran itti deebi'a amaaf garuu waa tokkon sireesaaf . Eeyyee namni Oromoo ajjeesu kamiyyuu ''diina'' namni diina Oromoo san ajjeesumoo goota! Kanafuu kan Oromoo ajjeessa jiru PPdha PPn diina kan PP ajjeessa jirumoo WBOdha WBOn goota!#WBO #OLA URL	Hate
Fulbaana 07/2014 7:07AM DANBALII XALAYAA ADII GARA MANA NAMA ADII (The white post flow to the white House)Nagaa fi fayyaan Uummata Biyyaa keenyaatiifFayya ta'a URL	Normal
OPDON qushaasha diina uummata Oromooti ergamtuu diinati umrii ishee ergamuu malee ergatee hin beektu . Jaratii Abbooti Garaa kananis Abbooti Gadaa jatee ittiin ololaa jirtii . Jarsii kun akkumaa OPDOti Diina Oromooti! URL	Hate
Nama qabsoo Oromoo tarkaanfachiisuu keessatti qooda fudhate kamiif iyyuu kabaja guddaan qaba . Jaal Daawud Ibsaa isa summii fi rasaasni diinaa dadhabdeef garuu kabajnikoo dachaadha! URL	Normal
@USER dhimmakeessan anoo kunoo nansokke Burundiitti . Nagaan turaa . URL	Normal
Xalayaa waraqaa Adii gara waajjira Adiitti jedhu kana ofumaa qindeessitee maqaa namaa irratti guutaa jirti PPn salphina waaroo uffata dha kun URL	Hate
OMN_ Qophii Addaa Turtii loltuu Waraana Bilisummaa Oromoo Dr . Jabeessaa . URL via @USER	Normal
@USER Badu badi malee saree ija hindhiqan.’	Normal
@USER Baga gammadde kaa tortoraa wayii Ummata Oromoof kan hin yaadne Abba garaa	Abuse
Warraqa Abiy ahmad barreysee Kan nama aja'ibsisuu mitti gara dhugaa dubacha irrraa biyyatii garra rakkoo amma jiruu irraa calla kaa geysuf demmuu Abiy wallamarii biyyoolleysaa irraa lollan mohuu dhaa ka inni fillatee Garruu garraa marrii biyyolsaa osoo demmee furmani ni dhufa URL	Hate
Gaafa Abban onnee guutun iyyatu / carraaqu alagaanis isaaf birmata . Hoo gangalatte dhaanamte garuu orma dhiisi firru siif hin birmatu . Sirumaayyuu diina waliin ta’e firrille si saama . Kanuma seenan keenya kan argine . URL	Hate
@USER Saree udaan mudde itaate Abiy dhigaa ilmaan Oromoo osoo lolaaftu	Abuse
Namni dhiphisee yaadu carraa isaaf dhufe keessatti rakkoo isa mudachuu danda'u arga namni ilaalcha gaarii qabu garuu mudannoo booda isatti dhufu hunduma keessa iyyuu carraa jiru ilaala.	Normal
Utuu waraqaa adii farramtuu udaan adii buuste	Abuse
Hubadhaa warri qoqqobbiin Ameerikaa rakkoo cimaa keessa nu buusa jettan! Biyya Ameerikaan diigde malee biyya isheen ijaarte hin jiru . Diduun garuu furmaata filannoo hin qabnedha . China Russia Turkish.eeruun ni danda'ama . Didi ni didna hin taanu garba!	Hate
