id	tweet	label
train_swahili_04505	wananchi wa kijiji cha nyakagwe katika kata ya butobera wilayani geita wameiomba serikali kuwatengenezea daraja la kuvukia kwenye mto unaopita kijijini hapo kutokana na sasa hivi kujikuta wakipata shida pindi maji yanapojaa kwenye eneo hilo	Normal
train_swahili_04506	inachekesha jinsi majembe la kutombwa pussy matako  haya yatatuma ujumbe mfupi wa simu siku nzima halafu siku  baadaye uwe na mpenzi   	Abuse
train_swahili_04507	nilipata mkono wako kwenye kipokezi cha takataka ya kutombwa na mguu wako kwenye matope chini ya kijito hicho unapaswa kuzingatia kuweka wimbo mzuri wa miguu yako	Abuse
train_swahili_04508	 hata hii piss rangi  kipande cha shit kilinunua moja smh nakuchukia sasa	Normal
train_swahili_04509	uzuri hakuwezi kua na post election violence round hii kelenjins and kikuyus wako pamoja luhyas we are peaceful luos hawawezi pekee yao	Hate
train_swahili_04510	wazungu wengine ni mambumbumbu kupindukia baba mtakatifu ametoa ujumbe mwepesi ila hawa wengine hawalewi	Hate
train_swahili_04511	  jamani  hiyo ni pigo baridi punda  matako mbwa mjinga 	Abuse
train_swahili_04512	nilimchukua bitch chini katika seti yo bitch mjinga  nenda karibu na seti nikampiga kitanzi chini kwa seti  	Abuse
train_swahili_04513	vitu vyote kuzingatiwa kazi imefanywa vizuri	Normal
train_swahili_04514	hawa watu achana nao   waarabu jo   mshai jiuliza mbona wajaluo hwatahiriwi	Hate
train_swahili_04515	 chukua kama tamu  vidonda vya pussy  viliruka hadi  baada ya kupiga sc ambayo sio nzuri   thejournalist  thatguyjeff	Abuse
train_swahili_04516	lmfaooooooooo bro rt  strippers kwenye twitter wakiongea juu ya pesa walizotengeneza usiku huu kama mtombaji nitakuibia	Abuse
train_swahili_04517	 hawa wazungu wamezidi na ujinga wao	Hate
train_swahili_04518	   wow   singinggiant chochote fuck assholes zote hizo wao ni niggers wote wanaonekana sawa kwangu	Abuse
train_swahili_04519	iebc materi zinabebwa design ya kutuma bahasha kwa matatu hapo stagefacewithtearsofjoyfacewithtearsofjoy	Normal
train_swahili_04520	 kwanza ya mama kunyonya yote   	Abuse
train_swahili_04521	mimi ni jogoo tu kwa majembe la kutombwa pussy matako  hmmm nashangaa kwanini prolyy cuz sijui kutomba wall yall	Abuse
train_swahili_04522	delay ni nationwid sindio waresh  ni juu ya election ye 	Normal
train_swahili_04523	dah hapa najiona kabisa nimekuwa nikitamani kubadilika kumbe napaswa kuikabili nafsi yangu	Normal
train_swahili_04524	  wasichana hawa wote wakisema hakuna mtu anayeweza kuweka em na em usidhani nigga anataka kitoto kama rafiki wa kike kurekebisha hiyo shit	Normal
train_swahili_04525	this time round tunafikisha baba in bondo na tufungie yeye ndani ya nyumba  wembeniuleule	Hate
train_swahili_04526	wasee wamejam ebu ona vile nominations zinaenda  itakuwa poa kama tunaeza jam ivi mpaka august fagia hao wakikuyu wajinga  wote hatutaki ujinga	Hate
train_swahili_04527	waishi tu pamoja waarabu hao maskini wa nyanza	Hate
train_swahili_04528	wanabiashara kizungu ni ya pesa pole	Hate
train_swahili_04529	john garfield ann revere lilli plmer william conrad canada lee na kutayarishwa na mmoja wa waandishi wa sinema kubwa kuwahi neema kwenye skrinijames wong howe	Normal
train_swahili_04530	   whitakerc alaumu juu ya chupa za manjano lmfao	Normal
train_swahili_04531	 jamani alikuwa kijinga wangu kwa timu za eddie johnson mwaka jana	Abuse
train_swahili_04532	ama ni jayden bado anaamshwa   kenyadecides	Normal
train_swahili_04533	kadhalika anajivunia kutunukiwa kipaji cha uigizaji	Normal
train_swahili_04534	lima anaogopa mabadiliko lakini bado anataka kuogopa juu ya ni ngapi inachukua   	Normal
train_swahili_04535	kuna mama amesema raila atawin election the th trial ka vile watu walikua wanaingia rjordan	Normal
train_swahili_04536	 patarnold hiyo jembe la kutombwa pussy kule	Abuse
train_swahili_04537	nimeona sinema nyingi zikimwigia nyota jaclyn smith lakini mungu wangu hii ilikuwa moja bora kwake ingawa ilitoka miaka 12 iliyopita	Normal
train_swahili_04538	hahahaaha mwalimu wangu amefunua tu haya matundu alisema unahitaji kuacha kaimu ghetto sababu sio nzuri	Normal
train_swahili_04539	tanzania bila mifuko ya plastiki inawezekana kesho juni mosi  tuachane rasmi na matumizi ya mifuko hiyo	Normal
train_swahili_04540	  bitch fanya kazi na uendelee kuimba kama yeye kamwe hatashawishi hoja   	Normal
train_swahili_04541	hiyo ni kazi nzuri	Normal
train_swahili_04542	rafiki ako wa karibu anaweza kusahau siku yako ya kuzaliwa lakini sio mark zuckernerg	Normal
train_swahili_04543	  baadhi yenu nyie mnapaswa kuvaa kama wanaume halisi wa halloween kwa sababu umekuwa actin kama kuumwa kwa mwaka mzima merica	Normal
train_swahili_04544	hadithi ambayo iliambiwa waziwazi na francis ford coppola miaka 25 mapema kweli hufunguka polepole na kuwaacha wahusika kukuza	Normal
train_swahili_04545	kwa ajili ya bidhaa inayogharimu kama hii inavyotazamiwa kufanya kazi vizuri zaidi na kwa urahisi zaidi kuliko ilivyo kwa jambo hili	Normal
train_swahili_04546	iebc ceo marjan hussein marjan chairman wafula chebukati commjuliana chereravic chairperson franci wanderi justu nyangaya iren masit prof abdi yakub guliy boya molu  umechukuakisumu	Normal
train_swahili_04547	msichana anaruka shule sio ila  y  o na alinifanya tu niseme kichwani mwangu bitch u supposed to be in school ilibidi ajiweke mwenyewe	Abuse
train_swahili_04548	athari maalum za kuvutia siwezi kupendekeza sinema hii ya kutosha	Normal
train_swahili_04549	wajaluo wanafanya nini kwa tl ya president wa kenya	Hate
train_swahili_04550	unataka tusave ya nani muislamu Nyakundi  sonko waititu ama miguna	Hate
train_swahili_04551	 sio bwege hiyo ni kweli wewe fala	Abuse
train_swahili_04552	ikiwa wewe sio kaka yangu  mtombaji yako moja macho yangu      	Abuse
train_swahili_04553	best dj afrika  hao masai wamechoka hivi kukubeba utaweza kukomela nyundo kweli leo fiesta pictwittercomdbqgfjrgyi	Hate
train_swahili_04554	  lukegrossman ndio michezo ilivyo sahau kiburi  amp takataka ya kutombwa ikiongea ni juu ya kuwafanya watu wahisi kama wao ni sehemu   	Abuse
train_swahili_04555	upo eneo gani mteja tunaomba details vizuri ili tuweze kufuatilia	Normal
train_swahili_04556	Naipenda kichwa changu 350 na kuweka kichwa changu cha rangi ya buluu ya jastra350 ni kizuri sana na kidokezo cha sikio ni kitu cha kustarehesha	Normal
train_swahili_04557	 airsimba siko kwenye majembe la kutombwa pussy matako  lakini majembe la kutombwa pussy matako  haya kwenye snapchat yangu	Abuse
train_swahili_04558	sio kila event ni showcasepia inategemea na aina ya biashara unayoifanyautachukua banda la vinywaji kufanya showcasetupo kwenye events kutengeneza faida	Normal
train_swahili_04559	siwezi kusimama kijinga cha fag kama fucc nenda huko nje  amp tengeneza pesa   	Abuse
train_swahili_04560	hawa waarabu wamedata sasa nchi kama iran ilibidi wajue watakufa bure tu ahmadinejad hawezi toka kwa maandamano	Hate
train_swahili_04561	pamoja sana endelea kufurahia huduma zetu na tunakutakia siku njema	Normal
train_swahili_04562	  jembe la kutombwa pussy hizi sio za uaminifu	Abuse
train_swahili_04563	mambo iko sawa     usiniul kivipi  iebc itajumulisha  kisha tutatangaziwa    kenyadecides   the th cic   the nd deputi president  railatheenigma  railawin   	Normal
train_swahili_04564	wadau walioshiriki kutoa maoni kuboresha muswada ni wananchitlsmoatmisatanmctlhrctefnola na wabungemhenape	Normal
train_swahili_04565	nitoe shukurani zangu za dhati kwa vyombo vyote vya habari na wana habari wakelakini pia kwa wananchi na	Normal
train_swahili_04566	    mwishowe nikapata kitita moto cha kucheza juu yangu akaja ndani ya suruali yangu wakati alikuwa akinisaga alipoteza nafasi hiyo uwmadison    lmao	Normal
train_swahili_04567	  jenjen pussy yangu ni totes wakati anaruka juu ya kitanda changu na takataka ya kutombwa zikishikamana naye	Abuse
train_swahili_04568	watu wakiconniwa wanacontact huyo  muislamu Nyakundi alafu anaexpose alafu anashikwa alafu alafu bs	Hate
train_swahili_04569	grinningfacerelax guy  za meru na tharaka nithi tunatuma sasa hivi grinningfacewithsweat  kenyadecides  kenyaelect  tharakanithi     	Normal
train_swahili_04570	nilipata farasi wengi majembe la kutombwa pussy matako  yote yanasema kuwa ni nzuri sana 	Abuse
train_swahili_04571	wakati wa kwenda kufanya mazoezi kuwa kitako changu	Abuse
train_swahili_04572	mabati imara yanayodumu kwa muda mrefu bila kupata kutuyametengenezwa kwa aluzinc tuna g  na g  gauge  utaipata	Normal
train_swahili_04573	siwezi kusubiri kutazama watakatifu wakiweka weiner yao moja kwa moja kwenye matako ya ngombe dallas ni takataka ya kutombwa	Abuse
train_swahili_04574	mungu akubariki weupe nitalala kesho 	Normal
train_swahili_04575	  fuata mbwa wangu  ana zaidi ya k bit   nimetengeneza retriever ya dhahabu kitako changu leo kwenye bustani http  	Normal
train_swahili_04576	  bitches wanaapa wao pussy soooo nzuri       upuuzi   	Abuse
train_swahili_04577	 das za kutazama watches watakuwa wamebadilisha mouf kufanya      	Hate
train_swahili_04578	   hakuna budi kumshukuru mungu muumba mbingu n ardhi kwakuweza kutuamsha siku ingine tena naomba baraka zake nitembee n	Normal
train_swahili_04579	fuck you  tunayo fagots za kijacho karibu  sbabylife	Abuse
train_swahili_04580	takwimu zinaonyesha katika kila watoto   wanapata mimba kabla ya kufika miaka 	Normal
train_swahili_04581	hao maumbwa wa iebc wameanza ujinga	Hate
train_swahili_04582	imepangwa tayari tho  kidogo  gt  bryancranston  gt tweet moja na ana  joepesci huko nje akifanya kejeli za ibanbases  gt baseball	Normal
train_swahili_04583	ni ndogo sana na haujui hata kuwa iko baada ya muda wa kuizoea	Normal
train_swahili_04584	  peac  kenya kwanza tuwe na amani 	Normal
train_swahili_04585	ni heshima kubwa kwetu tutalipa imani hii kwa kuwafanyia kazi watanzania	Normal
train_swahili_04586	we mjinga rt  ati ye ni mafia mafi ya	Abuse
train_swahili_04587	 unaenda  kuwa na  wauaji na watoto wao	Normal
train_swahili_04588	e bwana mc shupavu huu ujumbe wa humu ni zaidi ya inspiration tulimiss sana ngoma za namna hii you nailed	Normal
train_swahili_04589	   kondomu zilibuniwa kwa sababu hiyo ya kutomba  pekee	Abuse
train_swahili_04590	eti shule zinafelisha iv ni wanafunzi ndoo tatzo ama shule shule nini na kwanini shule zingne wanafunzi wanafaulu	Normal
train_swahili_04591	nadhani majembe la kutombwa pussy matako  yote ya demu juu ya lahhh kawaida 	Abuse
train_swahili_04592	hawa watu warudi kwao wapike	Hate
train_swahili_04593	kiongozi wa chama cha narc kenya  amshtaki mbunge wa gatundu kusini moseskuria kwa kumharibia sifa icc	Normal
train_swahili_04594	nani aliye na pussy mbaya zaidi kwenye sayari	Abuse
train_swahili_04595	  wao juu ya kitoto ndio wanataka kitoto	Normal
train_swahili_04596	eldoret current situat bila connect persongesturingokfemalesignpersongesturingokfemalesign waluhya leo tumelala njaa rollingonthefloorlaughingrollingonthefloorlaughing  kenyadecides  iebc   	Normal
train_swahili_04597	bitch huyu wa kudungwa pussy aliuliza kwanini suruali sagg kwa sababu wanajaribu kushikilia bandz yangu juu         	Abuse
train_swahili_04598	hawa tweeps wana rt ghasia za muislamu Nyakundi na huyo mutai ni trash tu kama the latter tu	Hate
train_swahili_04599	 usipate wakati wa kuumwa kuwa kitendo cha ifin	Normal
train_swahili_04600	 tareh tisa uko free ukuj tu talli pigia kura za election     	Normal
train_swahili_04601	  bitch mimi hufanya mipango sio wewe pussy fart mimi ndiye ninayesimamia nifuate au uninyime mimi siku ya ijumaa na nilikuwa napigana 	Abuse
train_swahili_04602	wooiwanairobi warudi kwao bad people	Hate
train_swahili_04603	iebc nandi nitumiriti ati iri tayari gwitithia namber ithurano twitit   merufmnew   	Normal
train_swahili_04604	 dina  bitch nini situmii unachosema lakini usinipige uongo juu yangu wewe mjamaa mwenye nywele	Normal
train_swahili_04605	sheehey kupunguzwa kwa mlango wa nyuma bado haujalindwa iu hoosierhops hoosiers	Normal
train_swahili_04606	wakikuyu tu ndio waingie wengine kwera huko	Hate
train_swahili_04607	hii ni sinema ya kushangaza	Normal
train_swahili_04608	shukrani kwa coco yangu ya nigga nasikia harufu nzuri kisha jembe haha finna kuvuta majembe matako  yote njoo nigga      	Abuse
train_swahili_04609	bitch huyu wa kudungwa pussy katika kituo cha gesi alinipa kichwa kwa           	Abuse
train_swahili_04610	nale ni dawa ya mimea inayotibu changamoto ya vidonda vya tumbo kwa kuponyesha michubuko kwenye kuta za tumbo na kuua bac	Normal
train_swahili_04611	kura ya baba   na   in it r checkmarkbutton  kenyadecides   	Normal
train_swahili_04612	lmao what now rt    hiyo ni ya hawa waluhya wawili    wajinga 	Hate
train_swahili_04613	uaminifu hatupendi majembe la kutombwa pussy matako  haya	Abuse
train_swahili_04614	  eph allen west  amp mteremko wa utelezi wadharau ya kikatiba ya obama  pjnet ccot	Normal
train_swahili_04615	wahsasa hii ni poll ya aina gani joh sioni wazungu kakitoboa 	Hate
train_swahili_04616	ikiwa unapiga vita hiyo mchezo wa mauaji pussy nigga nyamaza	Abuse
train_swahili_04617	  wakati ulikwama katikati ya msitu lakini ukamwona chillin mbaya chillin karibu na mti wa embe  	Normal
train_swahili_04618	nina kila mtu anazungusha majembe matako  haya               	Abuse
train_swahili_04619	   afya yako ndio mtaji namba moja usichukulie poa jilinde mara zote usiupige mwingi bila	Normal
train_swahili_04620	ndio wewe mbaya lakini jembe la kutombwa pussy hivyo ni nini 	Abuse
train_swahili_04621	  seinfeld uncle leo wanapata iwatch kwenye takataka ya kutombwa wanaweza 	Abuse
train_swahili_04622	  hakika mtoto huyu alipata pussy baada ya mchezo huo 	Abuse
train_swahili_04623	ilionekana kama hadithi ya ajabu	Normal
train_swahili_04624	unajua hizi handshake zinakuja na kacheque lazima umekula kutengeneza jina	Hate
train_swahili_04625	 lmao kwanini tumuheshimu basi yeye ni jembe la kutombwa pussy ikiwa ni kweli	Abuse
train_swahili_04626	sijawahi kupata twinkie	Normal
train_swahili_04627	katika yo mtombaji dm kama  	Abuse
train_swahili_04628	  ngono mnamo tarehe ya  haimaanishi kuwa jembe kusubiri siku  hautakufanya uwe mke picha nzuri hazimaanishi kuwa na furaha  amp kuwa na tit   	Normal
train_swahili_04629	simba timu chapa hao ndanda warudi kwao wakachunge ngombe haahahah misemo ya watani mpirani hii	Hate
train_swahili_04630	tafadhali tufahamishe namba yako ya simu ambayo tunaweza kuwasiliana na wewe kwa taarifa zaidi tunaomba namba hiyo kupitia dm link	Normal
train_swahili_04631	filamu ilikuwa ndogo sana	Normal
train_swahili_04632	karibu kwenye maduka yetu au kwa mawakala wetu walio karibu na wewe na uweze jipatia laini yako ya zantel na unapatikana mkoa gani tukuelekeze ni wapi kwa kupata laini yetuasante kwa kuchagua zantel mtandao nafuu zaidi	Normal
train_swahili_04633	najua hawa wizi walinisikia nikipiga kelele      	Normal
train_swahili_04634	waweru and kibaki are all kikuyus  next joke	Hate
train_swahili_04635	huyo ni mtoto	Normal
train_swahili_04636	habari ahsante kuwasiliana nasi pole kwa tatizo lililokukuta tunapenda kikufahamisha kuwa vifurushi vyetu vya internet vimegawanywa kwa gb za mchana na usiku mfano gb gb mchana na gb usiku na pia kifurushi kinaisha kutokana na ma	Normal
train_swahili_04637	ukipewa mchongo ukapewa cash tsh milioni moja na ukatakiwa uipangie matumizi yote uimalize jioni hiihii utaifanyia nini	Normal
train_swahili_04638	  mimi ni tryna kuwa kama steez    kaka alipata majembe la kutombwa pussy matako  ya demu	Abuse
train_swahili_04639	nigga safi kwa hivyo wewe ninahitaji mjinga safi  nani ninafanya kazi kwa sababu nataka kuona timu yangu tajiri 	Abuse
train_swahili_04640	omg rt      wakati mtombaji upande utapata zawadi uliyonunua kwa msichana  lmfaoooooooo	Abuse
train_swahili_04641	yaani mungu anajua ni nani atashinda na haezi tuambia tuach kupanga line  iebc	Normal
train_swahili_04642	mlipuko na milio ya risasi yasikika katika eneo la  riverside nairobi kenya milipukomiwili mikubwa ya risasi ilisikika na baadaye ufyatuaji wa risasi maafisa wa polisi wamefika eneo la tukio katika jumba hilo ambalo lina hoteli yakifahari na ofisi za kampuni mbalimbali	Normal
train_swahili_04643	hongera sana ndugu heche huo ndio uongozi unaoacha alama na si makelele au kulalamika bila jitihada tatiz	Normal
train_swahili_04644	   tunamalizia usajili wa darasa letu la social media skills social media marketing kujisajili ni bure na class itakua onli	Normal
train_swahili_04645	 jambo moja juu yake mtoto sitapiga simu ya bitch kichwa nusu kupiga nigga ion najua ni programu gani mtu anacheza nayo lakini ni aint me	Abuse
train_swahili_04646	this is very cheap pr maziwa yakimwagika hayazoleki noreformsnoelections	Normal
train_swahili_04647	kule iebc hakuna kitu kama kenya kwanza ni uda  i piti kina mudavadi and other    	Normal
train_swahili_04648	usihukumu bila kusikiliza upande mwingine wa hadithi unaweza kuhisi upo sahihi kumbe haupo sahihi thinkfirst	Normal
train_swahili_04649	sasa inafuata  lol     pussy yangu imezimwa hivi karibuni  sitakuwa nikicheza wakati wowote hivi karibuni milele kavu   	Abuse
train_swahili_04650	umeshajaza hii survey tunakusanya taarifa za ujuzi na maarifa ya kidijitali kwenye nguvu kazi tafadhali shiriki	Normal
train_swahili_04651	vifaranga hawa hutumia kile walichopata kupata kile wanachotaka rundo la ronnie  amp majembe la kutombwa pussy matako  ya punda ya trickz	Abuse
train_swahili_04652	huyu mtoto anaitwa buari blasisi mtalo anasema anaishi kata ya mwembetogwa msikitini iringa yupo arusha kituo cha poli	Normal
train_swahili_04653	siku hizi ufunguo wa maisha sio elimu tena ni connection na undugulazition	Normal
train_swahili_04654	lsu ilipata kiu nyingi kiu majembe la kutombwa pussy matako  mabaya timu ya mpira wa miguu inakaa ikikimbia tikiti ya chakula cha jumla ikitaka majembe la kutombwa pussy matako  lol	Abuse
train_swahili_04655	murgor ni kama iebc wako na ile option ya delet for everyon    	Normal
train_swahili_04656	    wewe mjinga wa kibaguzi sana	Abuse
train_swahili_04657	bitch huyu wa kudungwa pussy  lvleevee hununua maji ya kungaa	Abuse
