text,label
"Alhamdulillah,semenjak pak jokowi jadi presiden,sudah banyak jln tol yg dibangun,contohnya jln tol trans Kalimantan dan jln tol di Sulawesi Tengah.Jln tol dikedua daerah ini pintu gerbangnya sengaja dibuat sama bahwa itu hasil karya jokowi, tapi kok mirip",0.0
"We Belong Together feat. 2NE1's Park Bom tahun rilis MV 2008 dan tahun rilis lagu 2006 USER #KuisBigBangMTVN""",0.0
Saya Bangga Jadi Orang Islam USER to 0 times,0.0
Meh.,0.0
Gue trkdg bingung ma yg nntn di bioskop. Udh cape2 ngantri &amp; bayar tix pun mahal eh begitu dlm bioskop bukannya nntn malah main hp. GOBLOG!!',1.0
"23:34, 22 Jun 2005 (UTC)",0.0
hih si merula tae bgt point gue dikurangi 20',1.0
RT USER Jokowi milih yang Cerdas Kali! Bukan anak buatan..,1.0
USER USER USER USER USER suruh minum pipis onta dulu nich bangke abu biar tambah bego',1.0
Spam.,0.0
USER Pak USER menghapus Teroris Islam secara efektif harus dijelaskan Alquran adalah Kitab Teroris,1.0
USER Namanya jg congor oposisi. Apalagi isi mulut nya klo ga hal negatif pemerintahan yg berkuasa',1.0
"USER USER Orang katolik d flores timur menyebut memanggil Allah/Bapa dengan sebutan Allah/Bapa Rera Wulan Tanahekan (rera=matahari, wulan=bulan, tanahekan=bumi)'",0.0
"""..."" Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018",0.0
3. 		🐸 PRAISE Kek!!!,0.0
lo boleh bangga politik Indonesia masuk itungan amrik dan cina... tapi sayang diitung bwt dijajah,1.0
"HEY PRIA..\njanganlah jadi Bencong ideologi !\nKiara Artha Proyek RRC , di dampingi lansung oleh wakil PM RRC\ndi kasi izin nya..\nsementara ada mantan atlit sampe sakit keras harus hidup di tenda..\nkorban kebijakan radikal ridwan kamil..\n\njd kau itu jgn kaya bencong , bicara Ekonomi URL",1.0
Ranu akta gud Mara ni,1.0
Aapke per kaha he sahab ji... AAPKO TO DIRECTOR HONA SAHEYA THA😂😂😂,0.0
Ini jaman edan siapepun yg gak dukung wowo di Cap PKI/Komunis/anti Islam/antek cina. Dan klo yg gak mau nonton film G30S PKI juga di Cap PKI,1.0
"Ro Arnab kuttah Ro.  
Ro Republic TV Ro.  
Ro Godi media Ro.  
Arundhati Roy Zindabad",1.0
USER Wow. Gila sih bangsat banget calon suami lu ninggalin cuma gara-gara itu? Padahal kalo bener serius sampe nikah sih ya nanti dia juga dapet lah haha. Bersyukur lu dijauhin dari dia. Lo ga pantes dapet laki-laki bejat kaya gitu.',1.0
"orang bego gini kok direkrut jadi kader ya? masih pinter tukang sayur.....komemtar nya khan ngga ada yg berkualitas......kelihatan IQ nya seberapa tinggi? kasihan sih di bully terus, tapi memang sangat oantas di bully, sebab komentar nya sangat renfah kual",1.0
USER Biasanya ada yg teriak aseng asong lalu demo berjilid jilid',1.0
Apa boleh aku simpulkan.\nAkhirnya semua pada CUCI TANGAN mencari selamat Sendiri?...\nKalo ya..BRENGSEK... URL,1.0
#Tetes Anjing dan Neraka | Oleh: Emha Ainun Nadjib\nURL,0.0
- disaat semua cowok berusaha melacak perhatian gue. loe lantas remehkan perhatian yg gue kasih khusus ke elo. basic elo cowok bego ! ! !',1.0
Ya Allah! Anis dan Sandi bakal jadi Gubernur DKI Jakarta terpilih di tahun ini,0.0
"Wikipedia and bias 

I'm glad you liked it )",0.0
RT @AmaliaAmelCute2: Lebih tambah jatuh hati deh jadinya Tak bisa berpaling ke pilihan yg lain Tetap ke pak ahok -Djarotlah yg terbaik,0.0
@BlondJedi @akk 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,0.0
"blah, blah, blah.............",0.0
"Angkat Tradisi dan Budaya, Rakyat Banyuwangi Kunci Kesuksesan BEC 2017",0.0
Prithibi te atai baki 6ilo hoyar,0.0
USER Masalah Mental mereka LGBT jelas is wujud sebenarnya. Mereka tidak dilahirkan begitu. Mereka menjadi begitu disebabkan ada kisah dan pengaruh kebebasan tanpa batasan yg kian meluas. Manusia normal jgk akan mempertahankan hak amalan normal ma,0.0
"USER USER USER USER USER USER USER Alaaaahhhhh, omongan cebong mah udah ketauan kemana arahnya... Mau pakek tol kelok 1000 pun tetep... Ga usah sok2 Islam lu bong!!!'",1.0
RT USER: mau masak eh malah di ajak ngentot sialan URL,1.0
"Thank you, Barack Obama.",0.0
Ripon Majumdar,0.0
"Oh, you mean like you?",0.0
"Thank you, Mr. Young!",0.0
USER USER Dan sy yakin anis menang di gurun pasir bnyak onta nya',1.0
"Namanya Arisha, atau kalian bisa memanggilnya Risha. Jangan tanya mengapa nama tengahnya agak asing, karena ibunya bilang itu adalah nama sebuah kota di Inggris. Arisha adalah anak tunggal, sehingga sejak kecil ia sudah terbiasa untuk hidup mandiri. \xe2",0.0
3. 		da phuk,0.0
Thanks Obama...,0.0
"3. 		Wrong handle, but yeah: https://twitter.com/mombot",0.0
Gubraaaaak!!!! Malu liatnya... Untung semalem debat ga kaya MATA NAJWA.. Coba kalo formatnya sama pasti Ringsek dah pasangan ASU...,1.0
USER USER USER USER Sodakoh tapi ngarap imbalan wakakkakkak otak ganti presiden emang somplak',1.0
lihatlah Rakyat &amp; NKRI ini mending mundur aja pak Jokowi URL,1.0
"USER USER Hanya terjadi di rezim Jokowi. Yang dicopot harusnya Kapolrinya . Karna lembaga kepolisian setiap kebijakan tidak berjalan sendiri sendiri,tapi ada perintah dan izin atasan.'",0.0
"Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival\n\nHen'",0.0
@jaimescudi_ fucking bitch,1.0
Ini baru Presiden .; ; Keluhan bupati dn masyarakat pulau samosir masalah kekurangan kapal peri dn pelabuhan langsung di jawab dn di sanggupi .; ; Presiden memerintahkan MENHUB harus menyediakan kapal peri yg bagus thn ini Dn pembangunan pelabuhan nya ..;,0.0
Thank you Mr. Trump!,0.0
"Mau dikatain anjing ya?:"" URL",1.0
"Mbah Soleh :"" Miras Oplosan, Pelarian Warga Akibat Masalah Ekonomi: Sosiolog UI Paulus Wirutomo menyebut permasalahan ekonomi dan�?�",0.0
"USER Serem cuy liat bencong berantem, jiwa lakinya keluar'",0.0
USER Spill dong nama restorannya. Gue pernah tinggal di papua dulu &amp; seinget gue harga pangan disana mahal. Mbaknya goblok cacat',1.0
To ye bata tera paigamber apni behen se kyo shaadi kr liya aur pehle uska jawab de jo puch raha hu tu to subject he change kar de raha sahi jawab de he nahi raha,0.0
USER /lompat/ wesss perasaan ga bawa taplak merah',0.0
USER USER Politik agama mrmbuat masyarakat terpolarisasi . Kerakter sosial media juga membuat orang-orang mudah terpolarisasi . Apalagi yg emosian. Fanatisme kelompok yg membabi-buta itu dibawa ke keseharian . *menurutku ya',0.0
"Untuk pemerintah rezim tongkol, dan polisi tongkol; yang penting ulama dikasuskan ye ken?? #StopKriminalisasiUlama'",1.0
Subjek kesusasteraan melayu tiada nilai ekonomi,0.0
"— 11:27 Jan 29, 2005 (UTC)",0.0
"aku bisu, terpaku dalam\nlembaran mimpi\naku tersentak ketika denting\nwaktu memanggilku\naku terbangun, gelisah, hatiku\nresah'",0.0
"kadang yg kemarin udh follow, hari ini jadi followers baru. kan ketara ya di unfoll, tp follow lagi. geblek apa gimana dah tuh manusia'",1.0
"RT USER: Pngen bngt dudukin kontol kayak gini nusuk2 perut, siapa yg mo jd kudanya didudukin? #bokepgratis #memek #ngentot https\xe2\x80\xa6'",1.0
Nyesel gua upfoll anjir fers nya hilang malah diaudit jd makin turun dr sebelumnya',1.0
Jai hind jai bharat ma ke veer saputo sat sat pranaam,0.0
"#Pemimpinkafir kepada ulama saja berani menghardik, apalagi kepada Anda rakyat biasa. #tolakpemimpinkafir #stopkriminalisasiulama",1.0
USER USER USER USER USER USER Panjang amat artikelnya ? isinya apa?an? #2019GantiPresiden,1.0
"6.Saya juga menuliskan impian saya sebagai rangkuman impian rakyat, Impian Indonesia untuk 70 tahun kedepan",0.0
10 orang terkaya indo. 1 sampai 5 bukan orang indonesia . tapi orang cina . ngerih kalo indonesia kaya singapur nanti yang pribumi di usir,1.0
Calon Gubernur Bali nomor urut 2 Ida Bagus� Rai� Dharmawijaya� Mantramengisi jadwal kampanyenya dengan menggelar simakrama di sejumlah titik di Tabanan pada Senin (16/4/2018). #mantrakerta,0.0
"Bhai mere sach bolne ke liye guda chahiye  
Tu sach bolta hai bhai.....",0.0
"USER USER Bawel, baper, bolot, baik, bodor , gaje wkwk apa ya udah itu aja deh'",1.0
JUST STOP IT!,0.0
"Que Sera, Sera, Serafim   ;)",0.0
"Ada 3 hal yang paling aku sukai di dunia ini, yaitu Matahari, Bulan dan Kamu. Matahari untuk siang hari, Bulan untuk malam hari dan Kamu untuk selamanya dihatiku.'",0.0
Pak Ahok....walau saya bukan warga DKI....saya sangat sedih bapak tidak terpilih lg jd Gubenur DKI.....,0.0
"USER para alumni gak demo tuh, bawang aseng di import , wkwkwkwk'",0.0
ada perek yang mau dimainin memeknya? Yang longrep ya',1.0
Yeah. You are.,0.0
USER USER USER USER anda lebih TOLOL',1.0
"USER USER USER Adek ku ga berjilbab, pas awal masuk sma negeri. Eh pas mau ambil wudhu ada yg nyeletuk ""kirain kristen"".'",0.0
USER USER Elo yg goblog.. jdi twet si zonk m omongan si wowo g mengarah kesitu??',1.0
USER USER Yg dungu itu lio evakuasi korban gak becus nyalahin orang lain logikanya cebong... goblok kok bangga?',1.0
"USER USER Bisa tetap melangkah tetapi ke arah yang lain, dimana buta warna tidak menjadi penghambat. Jawaban Pak s Menteri dan Pak Presiden sudah pas dan bijak.'",0.0
Perhaps.,0.0
Setelah kasus PKI di LBH rame-rame antek komunis membuat opini dan steitmen mengaburkan kebangkitan PKI,1.0
Woy njing!! ibumu pelacur ya pantesan kelakuan lu bejad! Dasar anak haram!! USER bruakakakak :D',1.0
USER kampret complain rag ditanggepi fuck',1.0
6. Presiden USER juga menginginkan laporan dari jajaran terkait mengenai detail lain seperti persiapan infrastruktur transp�?� #RakyatB3rsamaJKW,0.0
Alasan Novanto Tertidur Saat Pembukaan Munaslub Golkar via USER,0.0
Qaumi ekjayati conference jamiat ul ulama e hind....Janab Mohd Ali Shabb...,0.0
"`Kungfuadam|Kungfu Adam]]  15:22, 25 July`",0.0
USER USER USER Lom dikurangi biaya rs krn kena racunnya.\nDah lah tadz... cuma gerombolan berudu dungu yg tertarik usaha ginian.',1.0
"Gua yg bukan anak ekonomi aja paham dikira nyetak duit ga mikirin devisa, adminnya gerindra sape sih geblek bener",1.0
Is Sarah Toeaina transferring?,0.0
USER USER Amukan massa itu tidak benar secara hukum maupun kemanusiaan. Namun persoalannya adalah budaya yang mengakar dimasyarakat yang bersumber dari kekecewaan turun-temurun masyarakat kepada penegakan hukum.,0.0
Mera desh badal raha hai,0.0
"Bhai mai trailer dekh k hi samajh gya tha ki ye ek typical Bollywood chutia
cheez hai....dukh iss baat ka hai ki mere almost sare doston ko ye movie
achchi lagi🤦‍♀️",0.0
"RT USER: USER Iblis berpesta dalam amarah di dada manusia..Islam mengajarkan berdakwah dengan santun, lemah lembut dan penu\xe2\x80\xa6'",0.0
"Muhammed alinin yolu ne peki, seriat...",0.0
@Sadanand Kamble Bhai mujhe bhi bahut sukun milta hai.,0.0
"But.. but.. but ah wuz FURST!
aynd ahm sixtuh ayut, basahds",0.0
Yah but Trump has big hands and you don't.,0.0
"sinting udah digedein volumenya udah di dengerin taunya pas diputer bukan day6, marah:('",1.0
Ya Allah signal axis geblek banget dah',1.0
RT USER Klu USER di bubarkan trus siapa yg mmberantas korupsi pak USER ? Jelas korupsi merajalela apalagi di DPR.,1.0
RT USER: Ada apa dengan mayoritas etnis China di DKI?\nMengapa begitu solid mendukung penista agama Islam?\n\nDendam?\nTidak nasionalis?,1.0
RT @FredyBastian3: Cara serang Ahok : Kafir galak,1.0
Sab jhut hai qki cash deposit karke laut raha tha,0.0
@kayhay14 bitch back up I'm taken,1.0
"hari-hari ku jalani.. 
 ada suka dan ada duka.. 

 semua itu ku jalani dengan senang hati.. 
 karna ku tau itu semua bukan menjadi penghalang buatku untuk maju:)",0.0
"untuk menjadi orang hebat, terserah dalam hal apapun itu karir, ngewe, pertemanan, atau apapun. kuncinya adalah mau membuka telinga dan menjadi pendengar yg baik tentang keluh kesah mereka'",0.0
USER USER Surban putih jubah putih ht nya busuk2 se busuk tae onta bro.',1.0
USER Berasa punya monyet :v .g',0.0
USER Biadab itu memang perempuan iblis dya',1.0
Bhai pura interview dekh le unka . Iss br b kya bole h wo b dhyan se sun le,0.0
Mantap pak AHOK #DebatFinalPilkadaJKT,0.0
*JOB JOB JOB**_```mujhe kuch 50-100 aise ladke - ladakiyon kii zarurat he jo ki mere saath team banaakar apane ghar main baith kar kaam kar saken . kaam keval fasebuk or whats ap par aid posting kaa he.```_**_```kaaphi acha paisa kama sakate hai bina ek bhi rupaya lagaaye apane part time main . agar aap icchhuk hai to mere whats ap 'JOB' likh kar bhej den.```_**(+919555486359)is number par .**_```note:- sirf aise log sampark karen jo mehnat karke kuch paanaa chaahate hai . bina kuch kiye paane kii ichha rakhane vaale mujhase sampark na karen .```_*,0.0
Ga kuat ngadepin bacot ibu ibu. Sumpah gakuat.',1.0
@Abhinav Rajput aesa to nahi h par,0.0
USER USER USER Ga mikir keluarga korban bom ukhti2 otaknya di dengkul.. kok KZL ya?',1.0
Are you Persian (Iranian)?,0.0
REDIRECT Talk:Eternally (Hikaru Utada song),0.0
"Kami mencintai ustadz2 #ahlussunnah.\nNamun, pabila #mereka tergelincir kpd satu kesalahan, kami tidak serta merta membenarkannya.\n\nKami akan saling menasihati dalam kebenaran &amp; kesabaran.\nBukan taklid buta &amp; meninggalkan kebenaran.\n\n#sikap\",0.0
Serius tapi ada selipan hiburannya \ud83d\ude06\ud83d\ude06\ud83d\ude06 #pilkadadki2017 #DebatFinalPilkadaJKT,0.0
"Yah, tat dumdum not2 brite.",0.0
Thalle cment padi Zara. Att kraandi janta b,0.0
USER Psi itu kan kumpulan perek2 dan perek laki2 sekjenya jd otaknya duit2 suruh mikir ga bisa sama bgt dgn KEBO',1.0
"PKS jadi partai pelacur, Beyek jadi germo\n\nApakah PKS tidak sadar bahwa Beye otak dibalik kriminalisasi LHI, politisi2 Islam, pengkhianatan kepada Prabowo-Hatta, pencurangan pilpres 2014, penghancuran citra Islam 2010-2018?\n\nPKS sdh disusupi antek Be",1.0
Pak USER sehat? Jalan-jalan Pak... Yang aktif gitu lho menebar kebaikan seperti Presiden RI. Jangan manggung di kandang terus. Ngga bosen ketemunya Fadli Zon aja?,1.0
USER USER Kalo sekedar foto doang mah anak idiot kek lu gitu bisa \xf0\x9f\x98\x82\xf0\x9f\x98\x82',1.0
"]] 14:27, 26 September",0.0
"SELAMA PROSES #SidangAhok WASPADAI ULAMA2 KUBU AHOK..YAKNI ULAMA2 ""MUNAFIK"" YANG SESAT DAN MENYESATKAN..!!",1.0
"Ia bercerita mengenai betapa kejamnya Black Monster hingga cara mengalahkan iblis hina tersebut.\n\n""Kamu adalah orang yang terpilih.""\n\nMendengar kristal berkata seperti itu, Jiho mengerti apa yang ia maksud.'",0.0
RT @TirtoID: Soal gerakan-gerakan ala @aniesbaswedan #PeriksaData #DebatFinalPilkadaJKT,0.0
"knp gak minta sekalian LENGSERKAN Jokowi, biar sekalian kelihatan GOBLOKnya !!!",1.0
RT USER Ketauan busuknya si USER ..maunya melihat kesalahan orang ..kesalahan sendiri ga diliat ..BUBARKAN PANSUS ANGKET KPK,1.0
USER gembel belajar besok un //',1.0
"Proud of u brother .... Aajkal sachcha pyar karne per ...honesty n commitment
expect karna male domination samjha jata hai...jabki apane pyar per haq hona
lazimi hai... Her insaan bardasht nahi kar pata dhokha ....wo v uss insaan se
jisse wo bahut pyar karta hai bahut",0.0
"USER USER USER Aduh... yah sama aja lah klo gitu, mau akuisisi tp bawa2 teman org asing, berarti 51% itu bukan milik pemerintah semua donk...'",0.0
"Sejahat manapun dia jangan di hina kisah silam hidup dia. Jika dia seorang pendosa, kamu juga seorang pendosa. Kerana selagi kamu bernama manusia, TIDAK akan terlepas daripada melakukan Kesilapan dan Dosa . \n\n #AkuSeorangPendosa \n#liku2kehidupan'",0.0
"Sesaat lagi, saksikan panasnya DEBAT PUBLIK tujuh pasangan calon Bupati dan Wakil Bupati Pilkada Aceh Selatan 2018 dipandu oleh USER mulai pukul 14.00 WIB LIVE dan EKSKLUSIF hanya di iNews. #PilkadaAcehSelatan2018",0.0
Yeah!!,0.0
Ami apnar khub boro fan. Dada,0.0
USER USER USER USER USER USER USER USER USER USER USER USER USER Komunis kok berabtad PKI? Kecoak makan kecoak dong?',1.0
USER USER Gue semua cerita angst suka sekalipun yg sad ending ampe mewek beneran gue bacanya gembel banget gasih wkwk',1.0
USER Pak USER Kementerian Agama harus mengklarifikasi bahwa Muslim tak diajarkan membawa persembahan,0.0
RT USER USER USER Komunis itu sadah BANKRUT bro seiring perestroika Cecep Gorbachev,1.0
USER USER Memang KAMPUNGAN dan NORAK baru tau ?',1.0
Bhai Salam,0.0
"Hati hati !, kali ini akan usir Ahmadiyah , nanti Kristen , nyusul Budha, Hindu lamalama Sunni juga d usir...",1.0
sali Ki Beti Sali,1.0
Paglamir akta sima ache,0.0
"RT USER: Kelakuan homok jaman now, ngentot aja sambil live di Blued #gayvid #gvid #lokalhangat URL",1.0
beauty,0.0
"Yeh sala lal topi Sunil Chopra Pakistan k Zaid Hamid ka Bhai hai usiki bhasha
bolta hai",1.0
Behan ji videsh mantri ho na ki lok kalyan mantri ,0.0
"mau setya novanto tersangka atau alien kena.. tetap blokir jokowi , pecat jokowi.. tutup pintu istana buat jokowi",1.0
"Ranga billa badnam hue, feku tere liye.",0.0
"ini sukmawati bilang suara adzan gak merdu, kupingnya congean apa budek? \xf0\x9f\xa4\x94'",1.0
"Jab ap liberals ki baat karte ho, apki dimaag mein wo pehla admi koun aata hai",0.0
Buku Biografi Alfian Ibrahim Diluncurkan -,0.0
"USER USER USER yg jelas krn bukan org2nya Ahok atau P Jokowi, dianggap bkan menghina islam tp cuma kepeleset lidah saja, itulah kalau bela2 agama cuma diniatkan menghajar lawan politik... agama ko jd alat transaksipolitik, memal",1.0
