index,text,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,overall_risk,disagreement
775,USER Awas budek musikan pake henset yy',0,0,0,0,0,0,0,0,1
776,USER Jd kesimpulannya lu kenapa bego v?',0,0,0,1,0,0,0,1,0
777,USER Soeharto Dalang Segala Bencong hehe',1,0,0,0,0,0,0,1,1
778,USER Ayas kunyuk.',1,0,0,1,0,0,0,1,1
779,USER USER Iri ae lu tolol',0,0,0,1,0,0,0,1,1
780,USER berisik tai gajedot. diemin jempol lo bisa gak.',0,0,0,1,0,0,0,1,1
781,USER E N G G A K. dah tuh pengen gue mute anjir',0,0,0,0,0,0,0,0,1
782,USER gila ya jaman sekarang? orang goblok bisa main twitter',0,0,0,1,0,0,0,1,1
783,USER Kampret telat deh gua',0,0,0,0,0,0,0,0,0
784,USER Nyari monyet ya bang? #findinghyukjae',0,0,0,0,0,0,0,0,1
785,USER Pengen goblog-goblogin tapi masih pagi.',0,0,0,0,0,0,0,0,1
786,USER ya kalo gak punya uang mau nabung apa anjir? nabung daun?:(',0,0,0,0,0,0,0,0,1
787,USER Ngakak asw wkwkw',0,0,0,0,0,0,0,0,1
788,USER Kan emg idiot gimanasi',0,0,0,1,0,0,0,1,0
789,USER gembel belajar besok un //',0,0,0,0,0,0,0,0,1
790,"USER Dari ngebunuh musuh, dari ngebunuh minion, dari ngebunuh turtle, dari ngebunuh monster hutan, dari assist, dari ngancurin turret, dll.\n\nAmbil, lu kata ML atm wkwkwkw kampret XD'",0,0,0,0,0,0,0,0,1
791,USER Sarap bro',0,0,0,0,0,0,0,0,1
792,USER USER Mudah2an ada anak atau keluarga dekatmu yg jadi pecun dan pecandu narkoba supaya anda sadar dan paham mengapa tenpat2 spt Alexis harus di tutup.',0,0,0,1,0,0,0,1,1
793,USER x || Lo ngomong aja kaga bener bangke',0,0,0,1,0,0,0,1,1
794,USER USER WKWKWKWK BODO BANG',0,0,0,0,0,0,0,0,1
795,USER Bacot lu orang kota yg miskin',0,0,0,0,0,0,0,0,1
796,USER bajingan! jd pengen nasi padang kan',0,0,0,1,0,0,0,1,1
797,USER Bodo amat!\nGak tertarik titik',0,0,0,0,0,0,0,0,0
798,USER Hujan di udik disini mendung\nAnak siapa pakai kerudung \nMata melirik bacot anda',0,0,0,0,0,0,0,0,1
799,"USER Nama bule kelakuan idiot bela gabenernya, padahal sih malu ya njing... Bayarin sekolah masi mending daripada lu di comberan aja ngga bisa bayar, gimana mau maju... Jual biji aja nyuk'",1,0,0,1,1,0,0,1,1
800,"USER Abisnya kesel, udah ditegor pdhal..emg kalo efek ngrokok itu salah satunya bikin budek sih, jangan ngerokok ya kak ajus \xf0\x9f\x99\x88'",0,0,0,0,0,0,0,0,0
801,USER Ngentot donk',0,0,0,0,1,0,0,1,0
802,USER Mulai deh bolot nya_-',0,0,0,0,0,0,0,0,1
803,USER Keren memek nya ya om hiu',0,0,0,0,1,0,0,1,1
804,USER USER Orang2 bego kebanyakan minum &amp; makan kotoran onta ...otak nya somplak',0,0,0,1,0,0,0,1,1
805,USER DARI TADI KEK KUNYUK HADEHHH',0,0,0,1,0,0,0,1,1
806,USER aku akun baru masa sisa checkout minggu ini udah habis. Anjir gimana dong mau belanja nih?',0,0,0,0,0,0,0,0,1
807,USER \xe2\x80\x9cMas cocok kalo bawa pisang. Kaya monyet.\xe2\x80\x9d ujarnya lalu menjulurkan lidah.',1,0,0,0,0,0,0,1,1
808,"USER wkwkwkwkwkwkwk kenapa dihapus twitnya, uda? Saya ketawa kenceng sampai seisi kantor pada bingung. Yg nonton film itu babi hahahahahaha'",1,0,0,0,0,0,0,1,1
809,USER USER USER USER USER USER USER wah nih manusia idiot di jawab malah ngomong ngelatur bukan mikir dah belajar dulu sana dasar goblok sok pintar tapi bloon',0,0,0,1,0,0,0,1,1
810,USER Tai wkwkw nyesel kan lu',0,0,0,0,0,0,0,0,1
811,USER persib kunyuk selalu...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,0,0,0,0,0,0,1,1
812,USER USER USER USER USER Siti goblok. Hidup di indon meminta sedekah. Lagi mau buat bising di Malaysia yang makmur dan kaya raya.',1,0,0,1,0,0,0,1,1
813,USER TERUS AJE LO KUNYUK :)',0,0,0,1,0,0,0,1,1
814,"USER Saran yg TIDAK SMART, bodoh dan tolol'",0,0,0,1,0,0,0,1,0
815,USER /kepeluk dari belakang; senyum/ mau apa hm? /rasain jarinya masuk mainin memek/ mhh /elusin tangannya/',0,0,0,0,1,0,0,1,0
816,USER Ayo lah mas. Udab becek nih memek.',0,0,0,0,1,0,0,1,0
817,"USER Ayo, memek pengen diisi kontol juga.'",0,0,0,0,1,0,0,1,0
818,"USER E-eh\xe3\x85\xa1 memek aku gatal, kak. Kayaknya habis digigit serangga. Mau bantu kasih salep, gak?\n\n; tutupin memek pakai selimut'",0,0,0,0,1,0,0,1,1
819,USER Enak buat gesek2 memek \xf0\x9f\x98\xb3',0,0,0,0,1,0,0,1,0
820,USER Ngentot dong',0,0,0,0,1,0,0,1,0
821,USER Sini by kempotin pake memek',0,0,0,0,1,0,0,1,1
822,USER Yang ada ngentot.',0,0,0,0,1,0,0,1,0
823,USER pantes bolot gini',0,0,0,1,0,0,0,1,1
824,USER Terus??\nAlus nya di puji. Butut nya disebut butut. Goblog disebut goblog.',0,0,0,1,0,0,0,1,1
825,USER wendy kunyuk bukan wandy. emang saya lalaki apa TAT',0,0,0,0,0,0,0,0,1
826,"USER USER Anjir gue juga lupa sih, kelewatan bener asw jarinya. Sampe gue mute, pokoknya dia sadar gue mute. Uke pokoknya, terakhir jadi Bella kalo ga salah dnnya?'",0,0,0,0,0,0,0,0,1
827,"USER Iya sih, kalo gue bandingin sama yang lain bucin banget dulu lu ke gue asw pantes aja digosipin.'",0,0,0,0,0,0,0,0,1
828,"USER NGAKAK ASW WKWKWKWKWK. Seriusan? Gue pikir dulu dia ngatain ke lu gini kalo ga salah ""ya lu sih Taeyong mulu"" candaan doang.'",0,0,0,0,0,0,0,0,1
829,USER dm kaya minta verif kunyuk bukan hai hai aja',1,0,0,1,0,0,0,1,1
830,USER Kakya slow udik nya kelak. Tunggu hau hahahahaa',0,0,0,0,0,0,0,0,1
831,USER Iya betul juga ya. Aku kok merasa BODOH membalas komen2mu yang tolol..... hehehe.. makanya balik ke bangku sekolah.. baca banyak data. Jangan karena rasa bencimu OTAK mu jadi gagal bekerja.',0,0,0,1,0,0,0,1,0
832,"USER USER USER Salahnya Dia, mukanya jelek, mulutnya bay, otaknya Kotor. Apalagi didikan parte munafik ngaku dakwah kelakuan bejad.'",1,0,0,1,0,0,0,1,1
833,USER USER Nanti umpetin setan loh. Mending mabar sudoku aja deh?',0,0,0,0,0,0,0,0,0
834,USER Anak pecun... ga jauh2 dr hobi zina.. haha',0,0,0,1,1,0,0,1,1
835,USER GILA MENTANG MENTANG DAH BUKAN ANAK SMA',0,0,0,1,0,0,0,1,1
836,USER ya lu bacot bngst',0,0,0,1,0,0,0,1,1
837,"USER Namanya anak buah iblis, \nmuslim taat dimusuhi muslim bermaksiyat dipuji-puji.\nPembela negeri dia benci, penjilat asing dia hormati.'",1,0,0,0,0,0,0,1,1
838,USER diradio? tapi anda bisa melihat ya.. wah bolot',0,0,0,0,0,0,0,0,1
839,USER wah orang goblok sekarang bisa main twitter ya?',0,0,0,1,0,0,0,1,1
840,USER Lu kunyuk',0,0,0,1,0,0,0,1,1
841,USER Ngentot yuk mba',0,0,0,0,1,0,0,1,1
842,"USER In anak sama bapak sama"" tukang KIBUL,disekolahin tinggi"" biar pintet.ini yg ad malah tambah GOBLOK bin TOLOL!!!!'",0,0,0,1,0,0,0,1,1
843,USER Sumpah gak nyambung samsek. Asaan di PE 1 udah pernah. Ini guenya yang bego apa gimana.',0,0,0,0,0,0,0,0,1
844,USER USER USER Bukan milik kampret bodoh pastinya..ga sampe otaknya kampret',1,0,0,0,0,0,0,1,1
845,USER USER BANGSAT KESELEK KENTANG GUA WKWKWKWKW TOLOL LENDIR MEMEK ANJING',0,0,0,1,1,0,0,1,1
846,"USER Yo, yo, ini kontol :D'",0,0,0,0,1,0,0,1,0
847,USER Humor gua anjir gobs. Kenapa jadi developer games dah ea wkwkkwkwkw',0,0,0,0,0,0,0,0,1
848,USER USER USER USER USER USER Yg sdh di lakukan jual negara goblok....jk mmpu bangun bkn dgn kaki org lain tapi kaki sendiri....emg elo yg mo byr hutang utang bosmu eeeh bego...berapa kekayaanmu????',0,0,0,1,0,0,0,1,0
849,USER masuk katagori barisan dajjal dan iblis si BU SUK',1,0,0,1,0,0,0,1,1
850,USER Saya NTB tp saya bangun jalan di Papua bertahun-tahun!!\nSaya bicara krn faktanya tdk spt bualan si USER . \nDi beberapa tempat mmg susah mndirikan Masjid...tp bebas ibadah di Koramil atw Pos Brimob! Tp kalau dikatakan org Papua mandi pakai minyak babi itu bohong bssar!!',0,1,0,0,0,0,0,1,1
851,USER emang kapan Tuhan pernah ikut pilgub sama lari ke arab ya cong??\nelo udah bencong otak idiot pula ....hina banget idup lo ya cong',1,0,0,1,0,0,0,1,1
852,USER iya lah bencong idiot spt lo kan emang bloon ....baru pake foto aja udah ngaku2 asli',1,0,0,1,0,0,0,1,1
853,"USER jiahahahhh si bencong idiot galau apa ngeper neh ketauan sering nyebarin berita fitnah .......maklum sih gw sama bencong turunan gerwani spt elo itu cong,gak fitnah gak makan kan .sama spt kerjaan lo yg suka mangkal di emperan ....hihihihihihi'",1,0,0,1,0,0,0,1,1
854,"USER Asw, serem sumpah udah pernah nyari tau apa gitu'",0,0,0,0,0,0,0,0,1
855,USER Sama anjir mangkanya gua on disini mulu',0,0,0,0,0,0,0,0,1
856,USER BENCONG TREAK BENCONG',1,0,0,0,0,0,0,1,1
857,USER blur kampret',0,0,0,1,0,0,0,1,1
858,USER Yeuh kunyuk',0,0,0,1,0,0,0,1,1
859,USER USER USER Susu monyet liar yee',0,0,0,0,0,0,0,0,1
860,USER KENAPA BOLOT',0,0,0,1,0,0,0,1,1
861,USER USER woy goblog gw ngakak=))',0,0,0,0,0,0,0,0,1
862,USER USER Babi jgn diingatkan hahhahah',1,0,0,0,0,0,0,1,1
863,USER USER Jilbab tapi akhlak bagai pecun\nCuihhh!!!',1,0,0,1,1,0,0,1,1
864,USER bodo mamat gue ngambek bodo mamat gue ngambek URL,0,0,0,0,0,0,0,0,0
865,USER Bencong jam segini lagi ganti daleman.',1,0,0,1,1,0,0,1,1
866,"USER USER USER USER USER USER Loe Bong ga denger jeritan Petani??ga denger jeritan Petani Garam?? Apa jgn loe BOLOT akut??...pemerataan apa yg loe maksud Bong?? Gw mohon dgn sangat,,segeralah Bersihin Kerak Otak Lumpur Loe yg sdh mengeras Bong\xf0\x9f\xa4\xa3\xf0\x9f\x98\x8e\xf0\x9f\xa4\xa3\xf0\x9f\x98\x8e\xf0\x9f\xa4\xa3'",0,0,0,1,0,0,0,1,1
867,USER USER Lu tanya bank dunia\nOtak onta sih lu\nDongok malas bego tolol ya itu onta',1,0,0,1,0,0,0,1,1
868,USER Memek mulus',0,0,0,0,1,0,0,1,0
869,USER BAPA GOBLOG BGT DIANCUK PICEK KONYOL YANG ANJING JIANCUK ANCUK PICEK SEKARAT DIAMPUT TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK',0,0,0,1,1,0,0,1,1
870,USER KRISTUS ANJING ASU JIAMPUT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK',1,0,0,1,1,0,0,1,1
871,USER apa? vin? gimana gimana? mata gue budek gabisa baca',0,0,0,0,0,0,0,0,0
872,USER USER USER USER USER Amit amit jabang bayi dopinadoh minggato setan gombel setan banci sko TL',1,0,0,0,0,0,0,1,1
873,"USER Dia bodoh gila, pi baca tweet2 dia semua masalah sial'",0,0,0,1,0,0,0,1,1
874,"USER kalau kualitasnya gini jangankan bayar nanti 31 Mar, gratis pun mending pake antena nonton di Indos*ar \xf0\x9f\x98\xa3 URL",0,0,0,0,0,0,0,0,0
875,USER 11 GB raib dicuri oleh providernya sendiri USER kan kampret',0,0,0,0,0,0,0,0,1
876,USER Ngomong gak diatur. Bodo apa pikun? Kurang literasi nih pak jenderal. Lha wong bibib kena kasus menghina pancasila kok katanya paham sekali.\nMabuk kecubung nih orang',0,0,0,1,0,0,0,1,1
877,USER Dua orang sarap klo disatuin gimana jadinyaa cobaaak \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,1
878,USER USER Babi tu makhluk Allah..',1,0,0,0,0,0,0,1,1
879,USER USER USER USER anda lebih TOLOL',0,0,0,1,0,0,0,1,1
880,"USER USER USER USER USER Yaaelah chat aja loe urusin,, noh yg dah keliatan mesum anggotaDPR pd mingkem,, yg nyata selingkuh 7th kalian pura2 budek,,, #bong200 gk nyampe otaknya...'",0,0,0,0,0,0,0,0,1
881,USER pernah naek atas monas? gila hebat',0,0,0,0,0,0,0,0,0
882,"USER USER USER Karna cebong bukan ahli bully, yg ahli bully itu gerombolan kampret panik yg sampai skrg blm menemukan sosok yg pas pengganti jokowi.\nItu artinya jokowi wajib 2 periode.'",1,0,0,0,0,0,0,1,1
883,"USER ""Musik milenial emang sampah, mending dibilang tua daripada jadi (indie idiot)""..\nMaksud km indie disini apa ? Musik modern ?\nIndie itu berasal dari musik independent bro.. dalam artian musisi tersebut tidak mnggntung nasib pada fihak lain(mandiri).Musisi old udh indie sejak dulu'",0,0,0,0,0,0,0,0,1
884,USER Selera musikmu modern? \nPlaylist lebih banyak lagu terkini?\nTapi takut dibilang anak indie idiot sama netizen?\n\nNgapain insecure? \n\nMusik jadul emang sampah\n\nMending dibilang anak indie idiot\n\nDaripada jadi anak jadul tapi idiot',0,0,0,0,0,0,0,0,1
885,USER USER mereka emang punya masa kelam tapi mereka sinting klo bilang culture mereka bnyk ditiru krn utk membuka luka lama atau menista\xe2\x80\xa6 mksd nya kan sebagian malah appreciate budaya itu\nsure gue ga habis pikir\ngue blok juga lama2 orang2 itu',0,0,0,0,0,0,0,0,1
886,"USER memek ,, eh mewek \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85'",0,0,0,0,1,0,0,1,0
887,"USER Kenapa sampai ada cacing pita dalam sarden ,,taugak sarden itu dikemas dalam wadah seng untuk pengawet seng iti yg paling murah ya itu menyak babi'",0,0,0,0,0,0,0,0,1
888,USER : brengsek lama2 tri ini. Aplikasi bima tri jgn dihapus knapa sih???',0,0,0,0,0,0,0,0,1
889,USER USER USER kebanyakan alasan...\nsi banci bloon itu cuma TAKUT MALU... URL,1,0,0,1,0,0,0,1,1
890,USER USER zonkey hanyalah seekor banci planga plongo...',0,0,0,1,0,0,0,1,1
891,USER USER dasar tolol.',0,0,0,1,0,0,0,1,1
892,"USER anjir.....\n\ngue ngecek berkali kali buat mastiin itu cewe beneran apa cowo, siapa tau tipuan kaya video yg lain, ternyata asli cewe \xf0\x9f\x98\xad\n\nterlepas dari gender, tetep gabener sih astaga \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad semoga ade gue ga begini, aamiin.'",0,0,0,0,0,0,0,0,1
893,USER asw gua ketawa',0,0,0,0,0,0,0,0,1
894,USER Bacot la njer. Sok intelek. Kek telek',0,0,0,1,0,0,0,1,1
895,USER Dari awal sebelum filmnya tayang juga udah gak boleh spoiler!!!!!\n\nBACOT ANJENG',0,0,0,0,0,0,0,0,1
896,"USER Giliran diperingatin sama pelayan jogernya, baru mau mundur. Mana bikin barisan sendiri banyak banget lagi. Tolol.'",0,0,0,1,0,0,0,1,1
897,USER kirain orang-orang kayak gini cuma karangan fiksi anjir',0,0,0,0,0,0,0,0,0
898,USER Ngakak anjir',0,0,0,0,0,0,0,0,0
899,"USER Waw banyak banget pejuh mu bro,,klu masuk memek istri aku bisa langsung hamil tuh'",0,0,0,0,1,0,0,1,0
900,"USER ;\xe2\x80\x94 USER \n\n""Capek gue belajar terus.""\n""Bentar gue nak berak wkwk.""\n""Kunci motor yang mana?"" padahal motor elu sompret.\n""Mau greenteaaaaa.""\n""Pocky greentea.""\n""Pejoy greentea.""\n""I love you.""\n""Biar yang lain ninggalin gue, asal jangan lo.""\n""APASIH STORY NYA ITUUU GUE MUTE AJA.""'",0,0,0,0,0,0,0,0,0
901,USER USER Pengagum dan pengidola bajingan penista agama msh menjadi ancaman buat demokrasi!\nMereka menghalalkan segala cara utk membalas sakit hati nya !!\nDasar pengecut tu jongos2 mulut jamban !\nKlw ini terus menerus terjadi malah gak sampe 2030 sept yg disampaikn pak prabowo',1,0,0,1,0,0,0,1,1
902,USER Anjir kata kata guhe',0,0,0,0,0,0,0,0,1
903,"USER dfd apaan yaallah, udik gua'",0,0,0,0,0,0,0,0,1
904,USER Setan terkutuk',1,0,0,0,0,0,0,1,1
905,USER ngentot seharian yey',0,0,0,0,1,0,0,1,0
906,USER Mereun dititah ku si Gunawan : sia asri ngaku kunyuk jadi aing nu keuna kehed.',1,0,0,1,0,0,0,1,1
907,USER Sarap tidur lagi enak si wkwk',0,0,0,0,0,0,0,0,0
908,USER Jam segini waktunya banci mangkal taukk',1,0,0,0,0,0,0,1,1
909,"USER Samain aja, jual ke banci gih siapa tau laku'",1,0,0,0,0,0,0,1,1
910,USER Aku mau ngentot sama kamu',0,0,0,0,1,0,0,1,1
911,"USER USER Twit w jadi begini, kan kampret :( URL",0,0,0,0,0,0,0,0,1
912,"USER USER USER USER USER USER Yah mulai bego, mulai idiot, mulai baper #BaperMania'",0,0,0,1,0,0,0,1,1
913,USER kunyuk nih pasukan tukang burjo...akun nye bokep melulu...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 URL,0,0,0,1,1,0,0,1,1
914,USER Liat memek kamu saya jadi horny say...',0,0,0,0,1,0,0,1,1
915,USER Ayo mana si tua bangke dan pendukung kampretnya...',1,0,0,1,0,0,0,1,1
916,USER USER USER Metodenya sih kampret bgt \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,1
917,USER USER Kalau gw guna kan kampret kaga bisa ngeliat bro siang hari gimame si lollll',0,0,0,0,0,0,0,0,1
918,"USER Asu, aku ngakak :('",0,0,0,0,0,0,0,0,1
919,"USER Dia bukan lucu lagi tapi udah sarap, bawa dia pulang gratis tanpa garansi mbar. USER'",0,0,0,1,0,0,0,1,1
920,USER halah kampret. baru mau ngirim',0,0,0,1,0,0,0,1,1
921,USER Ga bnyk bacot pdhl',0,0,0,0,0,0,0,0,1
922,USER DEMINA???? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ih anjir sekarang malah jadi model brandnya ajsjsjsjaja',0,0,0,0,0,0,0,0,0
923,USER USER USER USER USER USER Anjir mikirnya ngocok ya :(',0,0,0,0,1,0,0,1,1
924,USER USER Bodo jangan gangguin kesayangan gw lu \xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x98\x92\xf0\x9f\x98\x92',0,0,0,1,0,0,0,1,1
925,"USER untuk gw gak goblok:""&gt;'",0,0,0,0,0,0,0,0,1
926,USER hahahahaha tai cuk',0,0,0,0,1,0,0,1,1
927,USER Ahahahaha alah bodo. Takot iv ekgy ye suh mu nyanyi kagu klok je odo',0,0,0,0,0,0,0,0,1
928,USER Gua ketemu anjir didepan gua :(',0,0,0,0,0,0,0,0,1
929,"USER Bukan cuma foto selfie, tapi juga foto badan, dll. Terutama foto yang bajunya terbuka. Beware, orang sinting makin banyak. Setidaknya menjaga itu lebih baik.'",0,0,0,0,0,0,0,0,1
930,"USER Serem cuy liat bencong berantem, jiwa lakinya keluar'",1,0,0,0,0,0,0,1,1
931,USER Waduh yang begini mending bikin google form aja takutnya yg ngerep diusilin sama cowok2 bejad:(',0,0,0,0,0,0,0,0,1
932,USER USER USER USER USER USER USER USER USER Ini kunyuk bukan ustad..modal bewokan.sama ngomong antam- antum.doang..',1,0,0,1,0,0,0,1,1
933,USER USER Badan gede keker kelakuan kunyuk:(',1,0,0,1,0,0,0,1,1
934,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER YA POKOKNYA LU JUGA SINTING',0,0,0,1,0,0,0,1,1
935,"USER Eh malam monyet jadian betul tau. KL Special Force cerita curi bank kan? Kita malam malam plan baik punya curi air kat cafe. Sorang jaga hujung, sorang jaga depan, sorang tengok cik syakri, hahaha gempak babi!'",0,0,0,0,0,1,0,1,1
936,USER USER Bapak saya kok gembel bengad yaa',0,0,0,0,0,0,0,0,1
937,USER Nah hasilnya bagi bagi ke akuu wkwkwk. Oh gitu bagus deh. Sarapan ga sarapan tetep sarap\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,1
938,USER Anjir. Dosa gua masih banyak tai wkwk',0,0,0,0,0,0,0,0,1
939,USER AKU NAYEON BUKAN BOLOT\xf0\x9f\x98\xa0',0,0,0,1,0,0,0,1,1
940,USER kok udah bilang bodo duluan :(',0,0,0,0,0,0,0,0,0
941,USER USER Sini perek',0,0,0,1,1,0,0,1,1
942,USER Ga sekalian lu jadiin gua anak nih biar makin sarap',0,0,0,0,0,0,0,0,1
943,USER bajingan presiden',0,0,0,1,0,0,0,1,1
944,USER Typo gembel wkwk',0,0,0,1,0,0,0,1,1
945,"USER Aku pawanf monyet, aku pawangnya dia monyetnya'",0,0,0,1,0,0,0,1,1
946,USER Bunga bangke termasuk ya?',0,0,0,1,0,0,0,1,1
947,USER USER KO GUA KAMPRET',0,0,0,1,0,0,0,1,1
948,"USER Puter goblog, anda jangan bikin sy emosi ya'",0,0,0,1,0,0,0,1,0
949,USER USER Gw yg suruh lu tinggal dihutan..LAKSANAKAN dan jaga dirimu dari tertawaan monyet hutan',0,0,0,1,0,0,0,1,1
950,USER USER NGAKAK WKWKWKWKWWKWKWKWKWKWKWK BEGO',0,0,0,0,0,0,0,0,1
951,USER Ah tai ki. Besok gausah diperpanjang kali ya. Busuk bgt USER di jkt. Ngerasain 200kbps aja kaga gua. Ana jg ngeluh mulu',0,0,0,0,0,0,0,0,1
952,"USER USER Satu bukti valid lagi, bahaya virus idiot yg diminum oleh (salah satunya) admin USER bisa membuat otak berhenti bekerja saat mulut bicara atau jari menekan keyboard komputer.'",0,0,0,1,0,0,0,1,1
953,USER Klo busuk mawati beragama islam .. Maka dia Takut dg dirinya sendiri\nGejala gila nich nenek ..',1,0,0,1,0,0,0,1,1
954,USER waktu itu blm ada buzzer idiot...',0,0,0,0,0,0,0,0,1
955,USER USER USER Malu ma nama+peci tu dsr pecun',0,0,0,1,0,0,0,1,1
956,USER Monyet kecil yg pas diupi masi hidup yi wkwk',0,0,0,0,0,0,0,0,1
957,"USER HB bajingan, go to hell erd u lil lil taknak mati, dh tua menyusahkn org'",0,0,0,1,0,0,0,1,1
958,"USER BILA AKU DGR GO GO EN PART JK YG DIA SEBUT ""MADE"" TU AKU SUKA GILA HAHAHAHAH'",0,0,0,0,0,0,0,0,0
959,"USER Lansung tag partainya...\nGa berani ya, berarti kau BANCI....'",1,0,0,1,0,0,0,1,1
960,"USER Mereka sdh kalahkan penguasa, media, cukong dan sembako di pilkada Jakarta. Mereka bersiap menang di daerah lain. Tinggalkan si raja hutang, parpol terkorup di KPK, cukong koruptor BLBI Rp. 600 Triliun, bandar narkoba, tenaga kerja asing, pencabut subsidi rakyat, banci sembako !'",1,0,0,1,0,0,0,1,1
961,USER sumpah weh pastu yang bertenggek kat counter pickup makanan tu nak apa sial kau masuk lah kitchen tu terus tengok dorg buat makanan kau bodo',0,0,0,1,0,0,0,1,1
962,"[Fakta Ve]Ve dulu punya anjing, namanya juno dan bruno. Tapi sekarang karena udah besar, jadi anjingnya dipindahin ke rumah kakeknya.'",0,0,0,0,0,0,0,0,0
963,\xe2\x80\x98Maju lu sini anjing\xe2\x80\x99 ni stail ah lepastu orang tu reply gung gung gung gunggg',0,0,0,1,0,0,0,1,1
964,\xe2\x80\x9cpengetahuan tidak dapat menggatikan persahabatan. aku lebih suka jadi orang idiot daripada harus kehilanganmu (spongebob).\xe2\x80\x9d \xe2\x80\x94 patrick',0,0,0,0,0,0,0,0,0
965,\xe2\x80\x9dPara Bajingan yang telah melukai Lady harus menerima ganjaran seratus kali lipat!!\xe2\x80\x9d(sanji) ##HBD17thPelautJKT48',0,0,1,1,0,0,0,1,1
966,\xe2\x86\xbb\n\n... dan homo jadi mau tidak mau saya pun merasa harus membuktikan kalau saya tidak banci ke orang-orang namun sepertinya gagal karena banyak faktor apalagi dengan wajah saya yang bisa dibilang terlalu manis. Kedoyanan para wanita untuk di uwel-uwel. \n\n\xe2\x86\xb,0,0,0,0,0,0,0,0,1
967,{mu} ngapa gue ngikutin beritanya bencong-bencong itu yaelah',1,0,0,0,0,0,0,1,1
968,1 kata buat lo!! BAJINGAN',0,0,0,1,0,0,0,1,1
969,"1. manusia terkaga jelas ntu dia, sabar banget ngadepin gua wkwk, idiot garis keras, suka ngambek kg jelas, kdg nethink, kg suka dikacangin, moody kdg, ngambek e bentar doang, kaga pernah jelas ribut sama dia, bullyable, bocah dari segala bocah ya, dia.'",0,0,0,1,0,0,0,1,1
970,"20. Jipepet ngeselin pisan anaknya. Baik kdang2, suka bener ama monyet. Cowonya segambreng caileh'",0,0,0,0,0,0,0,0,1
971,"24 jam kedepan pengen buta, budek aja gamau percaya apa apa sip!'",0,0,0,0,0,0,0,0,0
972,"6922.\nWedeeeh ini mah udah ky brother from another meki . HAHAHAHAHAH ngocol anjing ni anak g paham lg gua . Tiap"" chatan ketawa mulu gua dibuatnya ampe sakit perut . Baik banget, open minded, friendly, kocak, sampah, idiot, demen ngentot. Yg ada dipikirannya itu memek,memek mulu'",0,0,0,1,1,0,0,1,1
973,8 bulan ga ketemu matematika di HI gue jadi goblok banget gitu',0,0,0,0,0,0,0,0,0
974,"98. Sebenernya gw ogah temenan ama lu di rl rp \n\nGa anjing gw bercanda jan nangis lagi wkwk. Gatau, lu orangnya bikin gw banyak bacot. Udah si itu ae wkwk'",0,0,0,0,0,0,0,0,1
975,Ada aki-aki.. Makan kue pancong.. Gw kira laki-laki.. Eh ternyata bencong!!',1,0,0,1,0,0,0,1,1
976,ada bahan baru buat dibahas buat 5 tahun kedepan...bukan showtime doang bukan acara yg ada 3 makhluk kampret dan yg dihebohin fans duabelas sinting...',0,0,0,0,0,0,0,0,1
977,ada yang mau kirim foto kontol gak nich ##sange #CHATSEX',0,0,0,0,1,0,0,1,0
